X,Y,Z,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
171.1880596,452.4280552,345.4655288,1,6,6,2,2,1
647.6490255,200.0555603,133.6371818,1,7,1,3,1,1
264.3552635,-335.1577232,328.6419491,1,8,2,4,2,1
807.1629067,372.7837865,43.84971744,1,9,3,1,1,1
-459.2339621,350.2114099,385.6412036,1,10,4,2,2,1
-641.5486775,11.36732669,234.3374747,1,11,5,3,1,1
384.5461256,-79.8141437,381.6613277,1,12,6,4,2,1
-285.9969254,-298.0662174,344.2430073,1,1,1,1,1,1
-196.7343664,-813.5837665,110.7284533,1,2,2,2,2,1
556.5683694,504.3053086,61.86492012,1,3,3,3,1,1
456.3029157,-462.7320929,209.9115017,1,4,4,4,2,1
231.247094,282.7909565,451.5774255,1,5,5,1,1,1
476.5445855,328.9869117,383.6670355,1,6,6,2,2,1
-281.1674332,212.7246436,487.1768398,1,7,1,3,1,1
-629.3799379,47.66507286,265.3261591,1,8,2,4,2,1
469.1477512,60.74368252,334.5717433,1,9,3,1,1,1
230.4571988,452.860044,374.3282388,1,10,4,2,2,1
-495.4831598,-147.1610467,383.9325289,1,11,5,3,1,1
29.95168813,-645.568223,220.6014021,1,12,6,4,2,1
515.0674419,270.6360822,379.8597027,1,1,1,1,1,1
-142.2729209,-78.36352972,482.9670011,1,2,2,2,2,1
108.3724472,-151.8553434,508.0991023,1,3,3,3,1,1
520.9785532,335.5622149,297.9828281,1,4,4,4,2,1
-16.06272027,265.8066288,618.5334677,1,5,5,1,1,1
-285.0518162,14.19936545,616.7392427,1,6,6,2,2,1
-245.5034493,533.9684552,370.6863916,1,7,1,3,1,1
-548.9914263,6.162994288,402.8043477,1,8,2,4,2,1
446.2116971,169.1944129,338.5498553,1,9,3,1,1,1
4.951989879,218.2690655,560.8664424,1,10,4,2,2,1
143.7112233,-356.1409703,402.0090739,1,11,5,3,1,1
-161.8027204,725.9060582,59.7510037,1,12,6,4,2,1
-218.2152117,129.079188,610.4328802,1,1,1,1,1,1
589.3459095,563.7757305,108.4187848,1,2,2,2,2,1
171.0853811,-264.2570275,579.8345731,1,3,3,3,1,1
-444.6425793,190.7542808,345.5779444,1,4,4,4,2,1
148.2793932,46.61360638,479.8492041,1,5,5,1,1,1
-460.5845512,395.6475585,330.3558387,1,6,6,2,2,1
-506.3622678,69.82466343,377.7737978,1,7,1,3,1,1
-511.459271,-650.3887766,111.5760866,1,8,2,4,2,1
23.44132639,245.6182823,603.4843032,1,9,3,1,1,1
-403.7099999,262.8252016,343.2620935,1,10,4,2,2,1
70.54736639,-845.336882,105.3097905,1,11,5,3,1,1
31.34857752,753.2373733,63.09703773,1,12,6,4,2,1
-68.50714201,57.21004558,553.6560022,1,1,1,1,1,1
424.8377331,-361.5172578,401.3702571,1,2,2,2,2,1
558.6529303,-218.8593094,346.8698942,1,3,3,3,1,1
-33.5657771,-110.094913,504.7543477,1,4,4,4,2,1
397.1358576,-338.1925192,388.5883212,1,5,5,1,1,1
266.3694005,139.9931705,602.222621,1,6,6,2,2,1
106.4308469,-210.1958632,588.8911286,1,7,1,3,1,1
231.6124144,13.70557147,583.495181,1,8,2,4,2,1
-213.4069956,-257.8620669,535.1603862,1,9,3,1,1,1
557.2806688,-332.4040776,212.8207419,1,10,4,2,2,1
-113.01111,-480.8527539,357.3841229,1,11,5,3,1,1
52.28534971,-130.5228228,480.475866,1,12,6,4,2,1
-223.4607991,105.345263,603.8399264,1,1,1,1,1,1
45.58127062,342.8868911,505.6103532,1,2,2,2,2,1
-107.2057435,-533.2175107,402.14821,1,3,3,3,1,1
-142.1833542,-176.8250996,575.3502358,1,4,4,4,2,1
-329.2977505,-349.1214056,341.3337688,1,5,5,1,1,1
646.3750621,-565.8729143,95.32884849,1,6,6,2,2,1
-134.5493179,-419.4840203,321.5423893,1,7,1,3,1,1
-212.4915404,-431.8662697,342.8162646,1,8,2,4,2,1
-10.26972153,-350.3755423,492.8717144,1,9,3,1,1,1
-39.01165605,-61.51633591,591.3995042,1,10,4,2,2,1
-252.9379257,-58.36151735,615.1302779,1,11,5,3,1,1
-551.795932,135.8329462,395.2366323,1,12,6,4,2,1
-372.9674977,30.65945329,427.2433815,1,1,1,1,1,1
338.5774987,-737.1507324,106.2450093,1,2,2,2,2,1
-755.6576576,376.4425332,107.8322005,1,3,3,3,1,1
423.032353,149.0182749,321.1390167,1,4,4,4,2,1
30.55718412,556.6505677,401.4907212,1,5,5,1,1,1
283.0022182,156.0540237,562.6053478,1,6,6,2,2,1
-44.14571848,-305.9373448,590.0206017,1,7,1,3,1,1
111.9175512,5.278379527,509.4638585,1,8,2,4,2,1
-156.5927912,-89.12845687,499.5801092,1,9,3,1,1,1
45.67621321,-23.00343908,640.4003285,1,10,4,2,2,1
217.23579,-473.5337111,387.9903913,1,11,5,3,1,1
-313.5293436,-448.0370745,402.6549772,1,12,6,4,2,1
787.2209396,-229.9711871,110.1286482,1,1,1,1,1,1
58.66233322,-485.595653,351.6412473,1,2,2,2,2,1
-112.4018997,317.4389126,529.9620369,1,3,3,3,1,1
-180.1857093,-370.067049,346.4131385,1,4,4,4,2,1
-219.8032778,360.2114199,333.2091476,1,5,5,1,1,1
-8.193158841,-232.4097909,584.3201351,1,6,6,2,2,1
-775.7892059,-80.75693641,81.89578056,1,7,1,3,1,1
-889.355215,-40.71205177,41.15761787,1,8,2,4,2,1
167.7677724,608.729875,264.6149964,1,9,3,1,1,1
545.1537541,281.1574289,314.8234916,1,10,4,2,2,1
-445.3816804,-63.96256958,321.3435532,1,11,5,3,1,1
-421.3622858,-249.4413424,352.2687333,1,12,6,4,2,1
112.4086132,640.7212066,208.0389844,1,1,1,1,1,1
215.175343,161.2416362,619.3096168,1,2,2,2,2,1
65.58978066,59.04270486,555.8810968,1,3,3,3,1,1
-263.7280429,546.0715925,332.1933526,1,4,4,4,2,1
260.4895327,404.0777924,342.2286455,1,5,5,1,1,1
-50.79100601,593.6770422,355.5651272,1,6,6,2,2,1
466.2687495,22.85029086,329.3704214,1,7,1,3,1,1
-68.21124472,347.0393853,484.0837825,1,8,2,4,2,1
384.6431935,-247.6559772,323.7031918,1,9,3,1,1,1
34.83658485,-669.879735,151.2648352,1,10,4,2,2,1
-186.9110871,-597.9882428,278.8295982,1,11,5,3,1,1
18.57317636,53.5865639,628.4306771,1,12,6,4,2,1
-175.8419407,-211.5755507,619.8892345,1,1,1,1,1,1
26.42978796,613.2156445,313.7867401,1,2,2,2,2,1
362.7264738,-420.51897,402.1154368,1,3,3,3,1,1
239.2411836,-0.188752905,594.0451488,1,4,4,4,2,1
327.1067619,180.0674902,429.4659148,1,5,5,1,1,1
-602.731389,-202.2607766,251.8406857,1,6,6,2,2,1
-839.764929,-232.0787404,78.46679889,1,7,1,3,1,1
473.9651708,205.3786071,383.5966762,1,8,2,4,2,1
-25.17889353,-610.1511935,321.7619438,1,9,3,1,1,1
40.25834389,153.0216599,480.8423156,1,10,4,2,2,1
-5.449742908,137.5309926,481.8156533,1,11,5,3,1,1
364.9348646,-186.0447762,349.4600521,1,12,6,4,2,1
790.1532983,-258.2182427,111.6334082,1,1,1,1,1,1
-191.7468059,135.8154103,587.9624883,1,2,2,2,2,1
146.4276712,168.6033424,569.3917565,1,3,3,3,1,1
683.2957254,-455.209301,110.4018229,1,4,4,4,2,1
339.5305065,40.16034802,516.4411102,1,5,5,1,1,1
193.7779539,-639.7254409,157.444985,1,6,6,2,2,1
381.4322432,484.5843209,306.1069949,1,7,1,3,1,1
445.6653432,393.3067878,358.4487894,1,8,2,4,2,1
153.7464487,-41.9163452,481.3399068,1,9,3,1,1,1
20.61034666,31.02250125,666.8220071,1,10,4,2,2,1
537.0564417,324.4419551,276.1587964,1,11,5,3,1,1
-416.730257,95.91187388,328.0287368,1,12,6,4,2,1
-403.2191526,323.1409513,383.778956,1,1,1,1,1,1
168.6900024,-25.06007161,489.1194931,1,2,2,2,2,1
-158.3035552,-135.203772,543.1538873,1,3,3,3,1,1
-404.967964,-396.0750777,396.6551369,1,4,4,4,2,1
297.5369936,446.043314,399.2687344,1,5,5,1,1,1
399.4526635,345.7199046,394.2305084,1,6,6,2,2,1
-145.5924828,-211.2504719,612.9686523,1,7,1,3,1,1
-63.62181902,97.32919623,503.0284504,1,8,2,4,2,1
-356.3712964,491.53467,330.4915301,1,9,3,1,1,1
-202.8247903,-321.9111754,410.9298341,1,10,4,2,2,1
65.15753443,424.7055079,326.5028957,1,11,5,3,1,1
74.43854814,600.4704985,335.4006534,1,12,6,4,2,1
-598.388369,-169.9328501,291.4679963,1,1,1,1,1,1
-753.9680031,408.4800728,97.07038739,1,2,2,2,2,1
201.5666689,-628.7034784,179.9449747,1,3,3,3,1,1
815.3651886,290.9215462,86.85832636,1,4,4,4,2,1
463.9352989,463.3676424,192.8694533,1,5,5,1,1,1
197.7723353,73.89172061,548.2987517,1,6,6,2,2,1
-53.45048843,334.0339204,525.9902639,1,7,1,3,1,1
-288.0652269,24.63467484,614.3277747,1,8,2,4,2,1
142.0418259,-355.8494383,404.2140466,1,9,3,1,1,1
-438.1173283,335.5861076,402.7034131,1,10,4,2,2,1
-81.81876696,-53.17245596,535.938324,1,11,5,3,1,1
327.7711669,384.8500081,371.2761083,1,12,6,4,2,1
-93.14906531,-311.3733207,558.5120605,1,1,1,1,1,1
76.60002546,-4.033614296,582.3505176,1,2,2,2,2,1
228.119354,611.2250469,202.4596207,1,3,3,3,1,1
-62.85208141,-565.326748,394.7836463,1,4,4,4,2,1
-121.1199045,524.2536138,400.1726502,1,5,5,1,1,1
301.9872908,-314.5222011,322.9682238,1,6,6,2,2,1
-10.98610356,21.28805713,685.8301852,1,7,1,3,1,1
378.011833,-24.43632988,415.2323863,1,8,2,4,2,1
664.7311405,162.3211681,118.929021,1,9,3,1,1,1
-34.84101568,-640.5297832,234.852199,1,10,4,2,2,1
-138.7975619,496.5133836,382.5524886,1,11,5,3,1,1
220.5317127,258.4524343,522.1364702,1,12,6,4,2,1
472.9249932,228.2320668,391.6898729,1,1,1,1,1,1
-36.63709525,-553.978095,402.1529072,1,2,2,2,2,1
-226.6601519,455.5559058,375.1359884,1,3,3,3,1,1
179.3766379,106.260578,543.6865567,1,4,4,4,2,1
-274.9152817,57.05660695,618.7984327,1,5,5,1,1,1
22.09596165,-344.8405373,506.5805575,1,6,6,2,2,1
668.1458596,-592.1243828,35.45482596,1,7,1,3,1,1
190.722887,-71.50784322,535.3699054,1,8,2,4,2,1
-179.4871789,204.0170243,619.8022991,1,9,3,1,1,1
225.0557333,80.64479376,593.8078451,1,10,4,2,2,1
109.8645091,-558.8780769,394.1210259,1,11,5,3,1,1
110.9359386,-593.6653513,338.0203588,1,12,6,4,2,1
531.3196615,-303.8641167,318.2019972,1,1,1,1,1,1
74.03526215,26.52593056,577.8286903,1,2,2,2,2,1
410.6407594,225.5692075,330.6767211,1,3,3,3,1,1
235.2543146,-144.6356016,619.8046706,1,4,4,4,2,1
-6.852936125,488.5397824,351.0112461,1,5,5,1,1,1
-15.71664405,-678.3047108,132.1027873,1,6,6,2,2,1
-75.39243124,535.3366271,401.1944154,1,7,1,3,1,1
63.307296,230.4824879,593.7397413,1,8,2,4,2,1
-371.3838679,-578.2259564,112.6257007,1,9,3,1,1,1
-390.7543293,162.4899988,331.9744962,1,10,4,2,2,1
-620.3709471,82.71134717,280.711818,1,11,5,3,1,1
200.1992945,195.4856446,619.0940866,1,12,6,4,2,1
-608.2691093,-166.689499,266.7481878,1,1,1,1,1,1
162.7386285,479.6415448,372.4330644,1,2,2,2,2,1
522.0562517,387.4550731,209.1609544,1,3,3,3,1,1
247.4399066,-3.176763599,604.3042469,1,4,4,4,2,1
-850.7774478,67.2692507,101.1357461,1,5,5,1,1,1
-799.7910251,-293.9582252,102.3164791,1,6,6,2,2,1
597.5320632,-514.1570385,89.16539036,1,7,1,3,1,1
-59.67497738,805.2042447,104.0142332,1,8,2,4,2,1
719.216676,-127.0401849,60.58475534,1,9,3,1,1,1
-263.6496572,301.5825171,365.390812,1,10,4,2,2,1
-698.1033585,413.7343044,106.4124033,1,11,5,3,1,1
-4.804970051,238.632991,593.2738954,1,12,6,4,2,1
411.7351574,443.1077102,335.8569814,1,1,1,1,1,1
283.2596493,-158.5637086,559.3868417,1,2,2,2,2,1
-245.3920994,544.8776619,351.9951958,1,3,3,3,1,1
522.6350057,257.6226091,378.6363681,1,4,4,4,2,1
-538.7138583,-3.595021557,400.4601645,1,5,5,1,1,1
-248.4271027,-82.87711754,616.5202625,1,6,6,2,2,1
-351.1790123,-375.0549009,380.6896078,1,7,1,3,1,1
41.94482085,-209.4987461,552.731828,1,8,2,4,2,1
371.5395635,392.5916457,401.1617641,1,9,3,1,1,1
-257.1226645,237.1400562,494.9353708,1,10,4,2,2,1
-628.3851248,282.95805,108.673893,1,11,5,3,1,1
545.5753716,377.8790168,170.3573423,1,12,6,4,2,1
-288.2400638,-374.9847409,334.4816326,1,1,1,1,1,1
-320.9029591,-716.9577741,86.72669048,1,2,2,2,2,1
-596.6118972,90.83043291,339.0676485,1,3,3,3,1,1
456.5642711,-14.52704826,323.40433,1,4,4,4,2,1
-181.7925977,-227.9892254,612.3416203,1,5,5,1,1,1
-482.5537575,156.5854554,373.396995,1,6,6,2,2,1
231.6593852,-145.3986751,619.9158918,1,7,1,3,1,1
-466.3912682,697.835216,110.0178317,1,8,2,4,2,1
-180.7881311,241.3292103,601.4046867,1,9,3,1,1,1
85.47175876,220.8383412,590.6240741,1,10,4,2,2,1
-604.4369021,513.8757718,93.49556053,1,11,5,3,1,1
-240.6660913,-445.0182761,371.7626686,1,12,6,4,2,1
-330.8672749,456.2410228,398.5985951,1,1,1,1,1,1
-137.5783922,-388.2872995,345.9096492,1,2,2,2,2,1
225.8321795,208.2210065,593.1652543,1,3,3,3,1,1
189.8215078,561.3264376,361.9996933,1,4,4,4,2,1
-227.2075383,392.1894768,322.1173194,1,5,5,1,1,1
216.0824782,175.4282637,619.4609772,1,6,6,2,2,1
344.7233152,72.67881613,487.9307447,1,7,1,3,1,1
-185.2191302,-321.1313532,436.6914938,1,8,2,4,2,1
-355.5231191,-81.19013779,453.3176804,1,9,3,1,1,1
-230.124104,121.1763058,615.4479937,1,10,4,2,2,1
-156.9452206,-50.06709477,484.4517164,1,11,5,3,1,1
-224.8076294,336.1053715,358.3413905,1,12,6,4,2,1
481.327622,-135.3611089,364.6840202,1,1,1,1,1,1
-440.2139976,365.3860145,391.7446793,1,2,2,2,2,1
671.7962725,521.948667,103.4581876,1,3,3,3,1,1
-171.372105,-80.27198718,511.9975577,1,4,4,4,2,1
370.0822492,-229.98508,323.097197,1,5,5,1,1,1
119.9614642,-30.79091845,493.2715167,1,6,6,2,2,1
-546.5022664,353.7993934,206.5027223,1,7,1,3,1,1
4.105457009,21.49490122,688.1317002,1,8,2,4,2,1
11.58142321,343.1031475,512.6791498,1,9,3,1,1,1
500.6538859,34.45521775,366.8987454,1,10,4,2,2,1
-859.2363713,246.9187079,32.52577088,1,11,5,3,1,1
-38.90728382,653.254595,196.6086107,1,12,6,4,2,1
464.895629,-93.36233848,335.6027303,1,1,1,1,1,1
233.7874324,26.59818774,588.4369944,1,2,2,2,2,1
246.3833995,249.875456,491.7863709,1,3,3,3,1,1
326.4120458,464.2753954,395.8290726,1,4,4,4,2,1
445.6182974,-384.8063667,368.8559693,1,5,5,1,1,1
-344.1040436,-509.0241262,312.1262047,1,6,6,2,2,1
477.7763237,-404.5102132,280.2614424,1,7,1,3,1,1
-191.3927975,-0.420615482,515.2477613,1,8,2,4,2,1
-32.73629214,-429.1297102,326.0237139,1,9,3,1,1,1
-217.6511258,345.8578813,351.0252529,1,10,4,2,2,1
-12.51883044,26.76173812,678.6970338,1,11,5,3,1,1
-56.72052663,-48.97564274,586.487398,1,12,6,4,2,1
189.806111,364.2199796,347.7659855,1,1,1,1,1,1
-417.478124,275.0741488,364.6295401,1,2,2,2,2,1
817.0157988,-305.9027543,76.55569815,1,3,3,3,1,1
-95.3256103,-27.90527048,532.4174719,1,4,4,4,2,1
-384.2587252,125.2224984,358.7188079,1,5,5,1,1,1
39.36012397,459.1264354,325.3998512,1,6,6,2,2,1
103.3895876,-529.9767794,400.9563321,1,7,1,3,1,1
-144.1749801,-444.6168868,329.8104037,1,8,2,4,2,1
-2.911205114,474.9049007,336.2995245,1,9,3,1,1,1
405.8137694,-327.8398236,388.653031,1,10,4,2,2,1
29.68180558,-404.7898284,355.6646143,1,11,5,3,1,1
31.18719795,311.3681837,583.3381879,1,12,6,4,2,1
-551.768111,48.26199972,402.4275645,1,1,1,1,1,1
-122.5247097,238.4852709,619.1123562,1,2,2,2,2,1
-615.7071985,223.6916661,194.6627952,1,3,3,3,1,1
-63.61183975,226.7079546,588.6832207,1,4,4,4,2,1
-261.3942426,87.92595082,619.8408261,1,5,5,1,1,1
65.71727916,-269.7747022,619.5906031,1,6,6,2,2,1
617.4738496,-142.7001293,257.7921132,1,7,1,3,1,1
452.89925,-191.8344232,354.8658761,1,8,2,4,2,1
591.5765129,-459.6383528,61.1595191,1,9,3,1,1,1
798.3762402,225.9872212,111.6728517,1,10,4,2,2,1
-173.1907612,114.7380639,542.398606,1,11,5,3,1,1
86.72384464,-431.9874172,321.5266765,1,12,6,4,2,1
-101.0612091,240.2885464,615.8177984,1,1,1,1,1,1
-261.6490084,257.2389272,447.0932889,1,2,2,2,2,1
256.1207473,621.519044,147.5607662,1,3,3,3,1,1
-529.7663729,-362.383092,233.7337951,1,4,4,4,2,1
-338.304613,85.93355033,496.9666195,1,5,5,1,1,1
-103.0059029,-296.058133,582.3466048,1,6,6,2,2,1
-17.20813656,-426.8202313,328.3955961,1,7,1,3,1,1
97.74806376,-400.0159221,346.1394948,1,8,2,4,2,1
117.0896415,-445.8654952,325.4982316,1,9,3,1,1,1
482.8661958,172.5776663,379.5756858,1,10,4,2,2,1
185.1340331,635.1704349,176.0782581,1,11,5,3,1,1
136.2031136,-265.3922684,605.4762046,1,12,6,4,2,1
-232.2250393,266.479561,484.6737861,1,1,1,1,1,1
490.6332247,-654.9369979,109.5227704,1,2,2,2,2,1
-0.831374844,177.7508842,496.6520285,1,3,3,3,1,1
-296.0668388,-500.9458555,379.780619,1,4,4,4,2,1
607.984427,-285.1113005,149.3754412,1,5,5,1,1,1
375.721366,-456.7772825,364.0618614,1,6,6,2,2,1
-84.56202458,-554.0014002,400.309103,1,7,1,3,1,1
-107.985303,-520.7689304,396.7462623,1,8,2,4,2,1
62.68717337,-440.6802566,320.9872631,1,9,3,1,1,1
322.6156125,-210.1179683,399.6506301,1,10,4,2,2,1
248.6803009,-500.9333487,400.820219,1,11,5,3,1,1
173.7109094,-498.2200174,393.7318086,1,12,6,4,2,1
105.4889881,-282.5984423,601.2591808,1,1,1,1,1,1
115.7432688,-396.3944807,344.4389172,1,2,2,2,2,1
-263.6770676,745.8252466,91.55610219,1,3,3,3,1,1
-399.3976605,528.1709172,174.4605444,1,4,4,4,2,1
-771.7992033,61.49656433,76.99380337,1,5,5,1,1,1
-289.1876827,542.7732726,310.5898825,1,6,6,2,2,1
-188.0593783,-68.20361102,529.1871128,1,7,1,3,1,1
-83.53174354,-244.313861,614.1867516,1,8,2,4,2,1
19.72996035,682.4283234,122.3537313,1,9,3,1,1,1
-693.3753206,-81.47436868,92.17662819,1,10,4,2,2,1
620.1591386,-87.07907339,279.619129,1,11,5,3,1,1
273.5791366,34.30678668,619.846365,1,12,6,4,2,1
-32.90452359,267.8848313,619.528359,1,1,1,1,1,1
-144.0503018,-171.5086194,570.5095896,1,2,2,2,2,1
-190.7726618,-291.6390914,498.4990023,1,3,3,3,1,1
-552.1060346,128.9147414,396.279191,1,4,4,4,2,1
-137.185571,316.76264,507.5459533,1,5,5,1,1,1
159.0465483,58.1825191,488.0592893,1,6,6,2,2,1
-121.6979159,-341.8947997,458.2409268,1,7,1,3,1,1
390.5254802,250.826025,327.4576183,1,8,2,4,2,1
159.3731056,-334.2478753,437.8299805,1,9,3,1,1,1
-671.2218498,105.3610727,129.8519415,1,10,4,2,2,1
375.9441101,302.3535466,344.0441065,1,11,5,3,1,1
-691.8948285,278.8999898,60.22785793,1,12,6,4,2,1
-76.54266583,291.3428371,601.8113014,1,1,1,1,1,1
783.5004718,293.9548595,110.7813376,1,2,2,2,2,1
-425.0097899,68.10163214,325.9872283,1,3,3,3,1,1
461.2760614,-312.7049865,401.5606565,1,4,4,4,2,1
-263.5200224,-703.6417037,61.98835902,1,5,5,1,1,1
285.281283,37.50605737,615.3037544,1,6,6,2,2,1
-460.8230468,366.5299776,368.7815284,1,7,1,3,1,1
-308.0988678,779.3497231,110.4434053,1,8,2,4,2,1
90.8720566,36.11550966,535.5172265,1,9,3,1,1,1
-390.1967085,-22.74611871,385.8759137,1,10,4,2,2,1
351.9911456,-186.7163598,369.6006629,1,11,5,3,1,1
-462.9784928,-139.8302628,345.3564604,1,12,6,4,2,1
129.2150803,-509.6441756,392.2353511,1,1,1,1,1,1
871.7330492,148.9826065,54.03634776,1,2,2,2,2,1
447.9879426,484.2218442,181.5152105,1,3,3,3,1,1
422.6676973,-151.8342029,321.2143144,1,4,4,4,2,1
612.3540287,86.92557452,301.2602881,1,5,5,1,1,1
25.36031126,566.8005888,395.961175,1,6,6,2,2,1
584.0745045,207.757996,297.3502664,1,7,1,3,1,1
68.69734422,294.8161156,599.8016567,1,8,2,4,2,1
192.2014067,-615.0029267,226.3303065,1,9,3,1,1,1
-332.71994,440.5056003,402.6870503,1,10,4,2,2,1
-495.2828588,249.1485175,402.3228837,1,11,5,3,1,1
-157.9123131,-51.71507791,485.4770042,1,12,6,4,2,1
-81.42004149,209.2616854,571.4567753,1,1,1,1,1,1
525.495537,-242.9326132,383.8542992,1,2,2,2,2,1
449.6476721,437.7195049,275.954245,1,3,3,3,1,1
-266.4782028,348.6064087,321.9892104,1,4,4,4,2,1
335.9363516,64.93155299,515.7545126,1,5,5,1,1,1
80.51518116,127.2680767,478.9510231,1,6,6,2,2,1
96.38046778,-184.7116381,543.4366119,1,7,1,3,1,1
550.2549505,-48.92592501,402.6443911,1,8,2,4,2,1
733.8498804,346.1705799,106.3607091,1,9,3,1,1,1
-772.5035395,153.9432224,88.64544342,1,10,4,2,2,1
150.6322097,-32.93048476,479.5180498,1,11,5,3,1,1
-580.8601354,-359.4079556,121.5780267,1,12,6,4,2,1
-208.8187169,-98.57725271,581.785052,1,1,1,1,1,1
508.5385544,-371.2256454,269.8831118,1,2,2,2,2,1
237.3760864,-451.4843684,376.5684558,1,3,3,3,1,1
-81.98176519,-631.4623115,248.8798634,1,4,4,4,2,1
170.0625842,251.7680153,598.2348992,1,5,5,1,1,1
-337.7643766,-107.4566221,481.9407737,1,6,6,2,2,1
189.4476988,-238.1757096,597.4967994,1,7,1,3,1,1
285.0188072,31.90700292,615.9129042,1,8,2,4,2,1
701.7112952,31.5811065,85.4678128,1,9,3,1,1,1
-452.1834702,537.0736331,85.97425243,1,10,4,2,2,1
201.9377673,268.656685,531.6670032,1,11,5,3,1,1
-333.6878711,-2.611442729,537.7276401,1,12,6,4,2,1
-220.2292077,615.9366571,197.4452309,1,1,1,1,1,1
325.6669434,-41.1883352,550.981268,1,2,2,2,2,1
-104.4896486,-90.39986788,481.5473207,1,3,3,3,1,1
481.0077454,-399.9637605,281.5364076,1,4,4,4,2,1
-181.584777,427.8040349,327.8715468,1,5,5,1,1,1
-254.9378854,195.8361346,566.3129628,1,6,6,2,2,1
9.43991522,-773.7387712,76.62024496,1,7,1,3,1,1
103.2526308,-213.7574593,591.4613723,1,8,2,4,2,1
-594.5811887,118.8433289,332.3826995,1,9,3,1,1,1
-507.9718975,164.8753096,398.1122731,1,10,4,2,2,1
-280.1709433,329.6660899,324.6302262,1,11,5,3,1,1
448.4828176,-535.1161627,92.08327859,1,12,6,4,2,1
-4.784224495,-192.4514669,516.9738834,1,1,1,1,1,1
-239.2282666,220.7984096,557.2820495,1,2,2,2,2,1
-0.880854909,201.2957818,531.2972331,1,3,3,3,1,1
-27.01144399,-290.6732804,612.0539937,1,4,4,4,2,1
346.6371814,330.7864032,340.5202872,1,5,5,1,1,1
1.918425134,-6.489895873,698.8456319,1,6,6,2,2,1
-0.611118865,-62.89685657,614.5228648,1,7,1,3,1,1
-18.82946212,-543.0718514,402.0312143,1,8,2,4,2,1
-371.3827924,-138.55069,373.8311125,1,9,3,1,1,1
801.3219563,170.790544,109.8688885,1,10,4,2,2,1
-384.5073983,356.3004421,390.913316,1,11,5,3,1,1
279.8124803,-5.689229765,619.0772782,1,12,6,4,2,1
477.0781878,48.33085721,340.9145066,1,1,1,1,1,1
410.2988219,-400.227971,390.6429397,1,2,2,2,2,1
31.59983969,289.8613722,612.35561,1,3,3,3,1,1
-106.2461443,40.81718474,506.6867031,1,4,4,4,2,1
99.51941328,154.699588,504.4714385,1,5,5,1,1,1
2.730614072,-711.6204532,73.62599261,1,6,6,2,2,1
313.7190851,-189.6946532,447.9532245,1,7,1,3,1,1
-144.5571032,-336.5706095,448.81043,1,8,2,4,2,1
272.0827324,-374.6890201,326.7501799,1,9,3,1,1,1
289.7929086,-116.7996297,584.2123161,1,10,4,2,2,1
200.5434034,-226.479456,600.0879313,1,11,5,3,1,1
-126.1425695,-192.2801458,580.2852203,1,12,6,4,2,1
63.20286238,-618.9378814,291.1700375,1,1,1,1,1,1
595.2439814,-44.48241128,353.4083179,1,2,2,2,2,1
592.7784295,-297.4028165,171.6281858,1,3,3,3,1,1
-446.7502106,-20.20169057,321.0251769,1,4,4,4,2,1
-558.5380062,52.86724317,400.0116391,1,5,5,1,1,1
-24.36700761,239.5361622,596.110122,1,6,6,2,2,1
553.7767561,223.9355293,352.5053623,1,7,1,3,1,1
-395.0640974,-249.4109678,329.6558305,1,8,2,4,2,1
1.361202373,548.2615474,402.7742243,1,9,3,1,1,1
-241.1973735,480.7615622,400.0875218,1,10,4,2,2,1
585.2505676,132.6044064,346.6712311,1,11,5,3,1,1
-527.0594223,-219.0317798,393.0407929,1,12,6,4,2,1
-502.6178507,147.7508408,390.6298226,1,1,1,1,1,1
423.1952544,-515.052747,162.3029163,1,2,2,2,2,1
-345.1339292,-431.5174316,402.6278361,1,3,3,3,1,1
329.0545237,-25.85966728,546.6622491,1,4,4,4,2,1
121.3502746,495.9252486,377.1024793,1,5,5,1,1,1
56.89248411,-436.2355448,321.6823772,1,6,6,2,2,1
143.1196694,-799.7532506,106.9227392,1,7,1,3,1,1
25.94965026,377.8917049,415.281975,1,8,2,4,2,1
380.0813636,-36.44789086,407.5267441,1,9,3,1,1,1
-140.7357152,522.5815553,401.3934085,1,10,4,2,2,1
491.7288575,-73.70976644,361.3282652,1,11,5,3,1,1
254.174748,259.2777741,457.7515994,1,12,6,4,2,1
-366.8597305,-405.4294178,402.6467522,1,1,1,1,1,1
-74.99044343,-356.2863515,454.9397789,1,2,2,2,2,1
-354.5621901,233.058825,330.9056713,1,3,3,3,1,1
378.6979393,316.1640264,356.6309551,1,4,4,4,2,1
-26.32114195,-322.1864806,562.4216317,1,5,5,1,1,1
-584.8147824,126.3289042,350.4896161,1,6,6,2,2,1
-38.72979546,-119.4860474,491.3471256,1,7,1,3,1,1
89.98284564,-409.3027381,336.4254631,1,8,2,4,2,1
-56.2029427,-488.9050041,355.1916726,1,9,3,1,1,1
-443.5028014,434.5862232,294.5653451,1,10,4,2,2,1
359.8291974,226.7776447,329.9620476,1,11,5,3,1,1
68.69729194,30.58505752,585.879897,1,12,6,4,2,1
306.9941578,141.1649547,527.0020392,1,1,1,1,1,1
-195.8184424,-418.591921,326.1736519,1,2,2,2,2,1
-401.9425633,-245.4714422,332.714566,1,3,3,3,1,1
