X,Y,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
-105.558579,-502.7227547,1,3,3,3,1,1
434.5445668,108.2845964,1,4,4,4,2,1
423.8644302,-225.2081542,1,5,5,1,1,1
304.7003704,-549.5444843,1,6,6,2,2,1
-524.7947665,519.9813016,1,7,1,3,1,1
-607.4450754,159.699585,1,8,2,4,2,1
-18.55578609,90.64583649,1,9,3,1,1,1
-135.0900127,373.8695623,1,10,4,2,2,1
-223.6144115,130.5569089,1,11,5,3,1,1
5.901403036,-769.1807868,1,12,6,4,2,1
-272.5687794,6.017814462,1,1,1,1,1,1
-351.2056664,-72.96001147,1,2,2,2,2,1
112.5044963,296.137882,1,3,3,3,1,1
-342.901185,439.49999,1,4,4,4,2,1
172.896582,506.4175054,1,5,5,1,1,1
-92.10822556,625.2778513,1,6,6,2,2,1
189.211611,-281.5278208,1,7,1,3,1,1
-650.3769167,281.8397047,1,8,2,4,2,1
75.72927849,318.950645,1,9,3,1,1,1
71.32491956,-287.6386017,1,10,4,2,2,1
-255.3218939,98.13521351,1,11,5,3,1,1
106.1723367,-371.13461,1,12,6,4,2,1
443.6097475,-181.4937188,1,1,1,1,1,1
-450.2476448,157.5250436,1,2,2,2,2,1
-614.3009462,283.4654935,1,3,3,3,1,1
453.8216709,-212.7867789,1,4,4,4,2,1
41.87823929,595.7450208,1,5,5,1,1,1
353.7930381,13.43844562,1,6,6,2,2,1
-99.34482992,13.64165732,1,7,1,3,1,1
-71.75914009,262.231011,1,8,2,4,2,1
401.9099104,-412.9902279,1,9,3,1,1,1
245.1074754,-103.5428439,1,10,4,2,2,1
-619.8997951,55.25302771,1,11,5,3,1,1
-19.04908262,-644.2955418,1,12,6,4,2,1
288.162502,131.9602337,1,1,1,1,1,1
87.92459829,-243.4376953,1,2,2,2,2,1
-51.62852792,9.409310245,1,3,3,3,1,1
27.49219409,-507.1102548,1,4,4,4,2,1
-268.4450145,360.9609395,1,5,5,1,1,1
-282.9303342,-733.6285105,1,6,6,2,2,1
465.6016629,-335.2667689,1,7,1,3,1,1
-315.2545469,-577.272973,1,8,2,4,2,1
213.8077858,225.2572714,1,9,3,1,1,1
69.43805405,-734.6904935,1,10,4,2,2,1
392.2880982,642.654049,1,11,5,3,1,1
-13.77229289,-180.1369251,1,12,6,4,2,1
230.6482877,-297.7535793,1,1,1,1,1,1
-413.9925761,355.0367237,1,2,2,2,2,1
-304.2178145,-482.2086458,1,3,3,3,1,1
65.84087577,151.8923025,1,4,4,4,2,1
192.1072804,-570.8556676,1,5,5,1,1,1
-372.9597936,-444.8317983,1,6,6,2,2,1
-217.2477385,-147.6561497,1,7,1,3,1,1
484.5389318,-535.4648548,1,8,2,4,2,1
-365.6348216,610.3707525,1,9,3,1,1,1
252.2939674,-340.3758221,1,10,4,2,2,1
-286.4668795,-748.49779,1,11,5,3,1,1
585.0906951,-40.06735155,1,12,6,4,2,1
628.2636713,-70.03753361,1,1,1,1,1,1
-600.8230862,51.60249973,1,2,2,2,2,1
546.7423381,-225.2292247,1,3,3,3,1,1
604.4236705,318.7802188,1,4,4,4,2,1
-130.6160135,169.7037893,1,5,5,1,1,1
-252.2240986,-756.7794365,1,6,6,2,2,1
-24.86522776,-180.1186243,1,7,1,3,1,1
-216.1633117,760.297272,1,8,2,4,2,1
277.7302472,217.8898543,1,9,3,1,1,1
-181.6795747,136.373308,1,10,4,2,2,1
626.9653623,317.5495585,1,11,5,3,1,1
115.4593286,-4.667058471,1,12,6,4,2,1
782.8956667,-75.73683209,1,1,1,1,1,1
64.83457319,-400.911845,1,2,2,2,2,1
-595.4833276,-253.3788403,1,3,3,3,1,1
-263.4021653,23.1409114,1,4,4,4,2,1
-1.887065891,-668.9933747,1,5,5,1,1,1
795.3539932,-64.44968604,1,6,6,2,2,1
-85.65006701,-602.3370627,1,7,1,3,1,1
527.7115398,382.3715885,1,8,2,4,2,1
36.22470994,-545.6120099,1,9,3,1,1,1
186.8791891,-23.96649492,1,10,4,2,2,1
-6.501843686,-532.3493271,1,11,5,3,1,1
-237.9082946,66.60830432,1,12,6,4,2,1
263.8176488,334.4737617,1,1,1,1,1,1
-150.9554244,-506.7093668,1,2,2,2,2,1
117.3935446,-698.7322874,1,3,3,3,1,1
-159.5017313,343.5797422,1,4,4,4,2,1
82.9028631,-311.5510788,1,5,5,1,1,1
711.4530537,60.38590467,1,6,6,2,2,1
377.9866117,312.6304908,1,7,1,3,1,1
-23.62060422,-452.7621155,1,8,2,4,2,1
-494.3936496,-246.4050738,1,9,3,1,1,1
-105.3724504,-526.0602347,1,10,4,2,2,1
518.3605112,120.3304014,1,11,5,3,1,1
-380.1474195,699.9270018,1,12,6,4,2,1
-569.6166868,473.8003594,1,1,1,1,1,1
21.86686845,272.8152544,1,2,2,2,2,1
-184.666495,-191.0334793,1,3,3,3,1,1
207.0538692,-334.3142589,1,4,4,4,2,1
-0.710033488,58.80972091,1,5,5,1,1,1
-12.31522865,100.4637536,1,6,6,2,2,1
-106.9424732,-455.6268497,1,7,1,3,1,1
26.75187793,245.9890468,1,8,2,4,2,1
-128.7383536,-337.8673298,1,9,3,1,1,1
-542.1463093,-192.305243,1,10,4,2,2,1
628.7088638,-137.4365319,1,11,5,3,1,1
-299.0934774,286.6085436,1,12,6,4,2,1
670.5480366,14.34814024,1,1,1,1,1,1
264.5866582,-115.9785837,1,2,2,2,2,1
-321.3773846,-229.5039943,1,3,3,3,1,1
-351.5470154,-564.2327916,1,4,4,4,2,1
591.5062441,-153.1501939,1,5,5,1,1,1
-71.45079187,-9.825328727,1,6,6,2,2,1
377.7399378,192.160895,1,7,1,3,1,1
-236.8260243,249.3871943,1,8,2,4,2,1
519.7405351,48.1744553,1,9,3,1,1,1
578.8221592,-515.4378237,1,10,4,2,2,1
143.9013721,773.3559679,1,11,5,3,1,1
46.78511754,-1.031626385,1,12,6,4,2,1
-372.257858,-334.8913066,1,1,1,1,1,1
-455.0141381,-108.171508,1,2,2,2,2,1
374.9607235,213.3958027,1,3,3,3,1,1
-176.6322353,-342.3541612,1,4,4,4,2,1
-265.5739886,171.3366275,1,5,5,1,1,1
-184.6314266,-461.319255,1,6,6,2,2,1
648.1644165,-324.8144747,1,7,1,3,1,1
161.4247693,34.51656735,1,8,2,4,2,1
-250.2201059,-234.0720166,1,9,3,1,1,1
-136.1766856,-261.2224493,1,10,4,2,2,1
131.7067882,-485.3577461,1,11,5,3,1,1
-56.85034478,37.93465985,1,12,6,4,2,1
362.2266635,-273.0425451,1,1,1,1,1,1
742.2246193,-273.7603348,1,2,2,2,2,1
357.3687576,-68.67760062,1,3,3,3,1,1
-251.5841284,-52.04737237,1,4,4,4,2,1
101.3574159,439.8002739,1,5,5,1,1,1
233.3667144,-469.7057846,1,6,6,2,2,1
124.2916322,80.09362795,1,7,1,3,1,1
329.9765379,246.0218462,1,8,2,4,2,1
162.667884,-156.0974402,1,9,3,1,1,1
155.8821759,-388.3958293,1,10,4,2,2,1
530.1312657,390.6809082,1,11,5,3,1,1
-362.7684156,176.4081823,1,12,6,4,2,1
-201.2986095,-504.8563121,1,1,1,1,1,1
423.2642651,-14.15300094,1,2,2,2,2,1
91.10542823,780.7636605,1,3,3,3,1,1
405.4027765,97.00432145,1,4,4,4,2,1
-134.8731171,-73.49051498,1,5,5,1,1,1
187.6745116,451.4029784,1,6,6,2,2,1
314.4720103,430.0531423,1,7,1,3,1,1
-208.0018111,89.19166028,1,8,2,4,2,1
-503.6044685,-248.6103977,1,9,3,1,1,1
-34.44830154,-140.2162759,1,10,4,2,2,1
-395.5713315,-365.1006306,1,11,5,3,1,1
411.9230121,285.0266782,1,12,6,4,2,1
258.1216399,130.6516195,1,1,1,1,1,1
-397.0389747,473.773813,1,2,2,2,2,1
-260.7161883,607.490938,1,3,3,3,1,1
317.4210286,-741.4772555,1,4,4,4,2,1
503.2838228,-172.4381747,1,5,5,1,1,1
-489.2762239,206.6932729,1,6,6,2,2,1
98.21192533,255.3426038,1,7,1,3,1,1
-214.7605934,-407.6326686,1,8,2,4,2,1
-338.3579616,517.1697708,1,9,3,1,1,1
53.46867315,-45.50114974,1,10,4,2,2,1
82.99579138,-193.0225726,1,11,5,3,1,1
-471.7575019,-480.136141,1,12,6,4,2,1
257.1593824,116.4097854,1,1,1,1,1,1
-201.3830899,-363.2385102,1,2,2,2,2,1
-209.4646072,-722.0045211,1,3,3,3,1,1
454.5868815,-442.6015887,1,4,4,4,2,1
371.4873706,163.8953867,1,5,5,1,1,1
-62.71241201,658.5195072,1,6,6,2,2,1
674.6972129,56.68029858,1,7,1,3,1,1
511.9476439,357.4897936,1,8,2,4,2,1
-183.1269674,707.7753118,1,9,3,1,1,1
-369.7561816,192.2619611,1,10,4,2,2,1
-134.2639638,-56.37404329,1,11,5,3,1,1
633.7467362,-63.22321056,1,12,6,4,2,1
265.1175475,-377.3443185,1,1,1,1,1,1
-571.0538186,-378.1060794,1,2,2,2,2,1
-13.77157611,611.2325575,1,3,3,3,1,1
-406.4729581,121.2675365,1,4,4,4,2,1
418.4128023,142.9485668,1,5,5,1,1,1
-432.111146,552.7954193,1,6,6,2,2,1
500.727276,435.7435843,1,7,1,3,1,1
-33.47499157,-407.4641403,1,8,2,4,2,1
-5.370263385,397.3331864,1,9,3,1,1,1
17.27818517,149.2220659,1,10,4,2,2,1
247.3172411,80.71088467,1,11,5,3,1,1
315.9573421,-113.6355043,1,12,6,4,2,1
563.2446491,504.9268145,1,1,1,1,1,1
-681.422921,-329.5191626,1,2,2,2,2,1
471.909861,-543.9816717,1,3,3,3,1,1
766.6334792,118.4154962,1,4,4,4,2,1
635.0030727,53.75011381,1,5,5,1,1,1
-78.09598691,-294.9102536,1,6,6,2,2,1
235.3256219,-554.0334189,1,7,1,3,1,1
240.1552476,454.6414062,1,8,2,4,2,1
264.0773982,-310.0487952,1,9,3,1,1,1
576.0919287,-20.92230317,1,10,4,2,2,1
2.651837841,-329.539124,1,11,5,3,1,1
410.0725776,-93.40936489,1,12,6,4,2,1
532.0371795,-467.4673096,1,1,1,1,1,1
114.1001735,351.6003431,1,2,2,2,2,1
-524.3816786,-59.52721587,1,3,3,3,1,1
287.4259678,-405.2526808,1,4,4,4,2,1
414.8347198,-21.12218106,1,5,5,1,1,1
491.3492716,-59.62322467,1,6,6,2,2,1
-421.2024697,-42.53314565,1,7,1,3,1,1
-430.4126747,112.3518023,1,8,2,4,2,1
-307.6933095,-225.7633984,1,9,3,1,1,1
-114.8402497,-9.449900552,1,10,4,2,2,1
-563.0839926,-315.2431293,1,11,5,3,1,1
-64.03106047,130.8177818,1,12,6,4,2,1
-289.7316194,-170.1653417,1,1,1,1,1,1
-407.2061086,314.0570767,1,2,2,2,2,1
-77.33471398,100.4589865,1,3,3,3,1,1
423.9737833,5.711918755,1,4,4,4,2,1
394.593982,261.5603964,1,5,5,1,1,1
-46.82242002,377.9474416,1,6,6,2,2,1
36.36290545,-351.9423031,1,7,1,3,1,1
-91.94941518,116.8674817,1,8,2,4,2,1
-47.29528762,194.3468724,1,9,3,1,1,1
-480.9946346,-45.05141947,1,10,4,2,2,1
468.7089882,-445.5611059,1,11,5,3,1,1
286.8886176,-78.65342901,1,12,6,4,2,1
438.6378095,309.4953329,1,1,1,1,1,1
-606.5258874,-193.3838474,1,2,2,2,2,1
-115.9471611,25.4504986,1,3,3,3,1,1
-234.1950557,-225.9851765,1,4,4,4,2,1
-508.8812126,-10.07620582,1,5,5,1,1,1
632.4343187,487.1407931,1,6,6,2,2,1
-603.1747598,283.8870293,1,7,1,3,1,1
-186.2827757,141.5759715,1,8,2,4,2,1
-268.2951474,-423.096461,1,9,3,1,1,1
-197.3854622,-158.3105043,1,10,4,2,2,1
-324.8097022,57.15637933,1,11,5,3,1,1
142.3740931,507.71528,1,12,6,4,2,1
49.83706768,-226.4434764,1,1,1,1,1,1
-178.3406273,346.1841968,1,2,2,2,2,1
80.02374592,199.8426851,1,3,3,3,1,1
-331.7029504,-536.2159139,1,4,4,4,2,1
-362.5875219,-173.0957642,1,5,5,1,1,1
-671.361849,-87.69182917,1,6,6,2,2,1
277.4169037,160.0056764,1,7,1,3,1,1
316.7106112,-201.8052931,1,8,2,4,2,1
480.0048341,-139.1034367,1,9,3,1,1,1
-249.7419222,136.2515691,1,10,4,2,2,1
-319.5338699,-1.098099151,1,11,5,3,1,1
517.4077129,90.18717607,1,12,6,4,2,1
501.2882998,-197.5549494,1,1,1,1,1,1
27.16664407,-689.6027934,1,2,2,2,2,1
-204.8388772,0.369771555,1,3,3,3,1,1
-232.7599351,458.9191325,1,4,4,4,2,1
83.89118027,432.5901477,1,5,5,1,1,1
355.875919,128.3430509,1,6,6,2,2,1
73.589496,-115.8476164,1,7,1,3,1,1
417.6800258,-215.1734048,1,8,2,4,2,1
42.58771224,6.173818267,1,9,3,1,1,1
172.0745824,213.5756495,1,10,4,2,2,1
60.32895389,449.5097841,1,11,5,3,1,1
-199.5776573,307.6102801,1,12,6,4,2,1
-345.4954709,-252.5916047,1,1,1,1,1,1
-335.5509054,266.202803,1,2,2,2,2,1
34.40986564,265.4043172,1,3,3,3,1,1
-668.8745703,172.5436322,1,4,4,4,2,1
-167.0291619,322.0959066,1,5,5,1,1,1
-135.3317186,-662.7043111,1,6,6,2,2,1
448.041482,384.1166031,1,7,1,3,1,1
458.3902524,160.2493968,1,8,2,4,2,1
37.87672112,357.6560136,1,9,3,1,1,1
-273.468317,-157.6380209,1,10,4,2,2,1
578.8855775,-305.9413254,1,11,5,3,1,1
-542.870256,344.4998851,1,12,6,4,2,1
-104.5801738,-84.06542299,1,1,1,1,1,1
-301.3632998,289.1800151,1,2,2,2,2,1
139.0987987,-652.9920516,1,3,3,3,1,1
373.0773278,-213.0323299,1,4,4,4,2,1
-397.2937342,-222.1715366,1,5,5,1,1,1
-180.5271147,378.883725,1,6,6,2,2,1
-347.8198807,-853.6980878,1,7,1,3,1,1
198.9873134,-80.53563289,1,8,2,4,2,1
-490.8690337,462.0410477,1,9,3,1,1,1
-335.2167579,-182.7174236,1,10,4,2,2,1
242.8081437,-337.3737088,1,11,5,3,1,1
-754.2585347,-261.7175162,1,12,6,4,2,1
-236.6170347,764.5473368,1,1,1,1,1,1
392.2759901,-53.39868876,1,2,2,2,2,1
-167.5068691,-169.5988603,1,3,3,3,1,1
-35.16401932,110.6276609,1,4,4,4,2,1
-123.7736031,28.65007933,1,5,5,1,1,1
-310.9131578,297.8863295,1,6,6,2,2,1
-114.7076835,777.1360588,1,7,1,3,1,1
-621.0680304,-495.9896163,1,8,2,4,2,1
-345.9922181,-292.2492479,1,9,3,1,1,1
209.9747522,82.41768288,1,10,4,2,2,1
-604.1232314,-204.4393215,1,11,5,3,1,1
347.2356461,-592.638387,1,12,6,4,2,1
348.5512208,245.3211576,1,1,1,1,1,1
-338.5588942,221.9199797,1,2,2,2,2,1
480.8876571,10.29434256,1,3,3,3,1,1
277.2939969,-72.89593028,1,4,4,4,2,1
-449.8835708,-101.8557669,1,5,5,1,1,1
20.00795159,-279.6988067,1,6,6,2,2,1
422.0746469,698.144723,1,7,1,3,1,1
-12.05376956,-352.6098233,1,8,2,4,2,1
-439.4623735,33.30616117,1,9,3,1,1,1
452.1538416,-94.76446208,1,10,4,2,2,1
-345.6308755,-218.1597425,1,11,5,3,1,1
391.9908112,-384.9963292,1,12,6,4,2,1
-235.4538148,28.32146275,1,1,1,1,1,1
-95.59328767,475.6620042,1,2,2,2,2,1
209.233406,62.36608801,1,3,3,3,1,1
-218.7747373,-417.9099937,1,4,4,4,2,1
-2.000695857,102.9147991,1,5,5,1,1,1
290.1885949,41.17957926,1,6,6,2,2,1
-141.3045544,110.8023323,1,7,1,3,1,1
-581.14531,-313.2699756,1,8,2,4,2,1
255.4888983,129.8752203,1,9,3,1,1,1
-130.3825579,-447.6017782,1,10,4,2,2,1
-501.2225506,197.0377556,1,11,5,3,1,1
706.4721632,267.8912188,1,12,6,4,2,1
369.4894634,639.5452093,1,1,1,1,1,1
-488.4577544,-121.8114123,1,2,2,2,2,1
-290.9650503,566.7860135,1,3,3,3,1,1
92.89969252,-512.8045989,1,4,4,4,2,1
137.3305229,-439.6798916,1,5,5,1,1,1
50.53645396,48.38371335,1,6,6,2,2,1
-135.201783,637.5306608,1,7,1,3,1,1
3.246991469,-386.4805512,1,8,2,4,2,1
-810.4694613,-30.81336884,1,9,3,1,1,1
-240.4720421,-58.92653802,1,10,4,2,2,1
57.58720117,100.1233124,1,11,5,3,1,1
-402.1181711,-123.6875564,1,12,6,4,2,1
-154.7256668,-130.9649208,1,1,1,1,1,1
-156.0599297,373.5551067,1,2,2,2,2,1
-533.6055899,87.40244412,1,3,3,3,1,1
437.8700418,-342.4260011,1,4,4,4,2,1
509.6389346,459.9005279,1,5,5,1,1,1
-92.79142881,134.2773761,1,6,6,2,2,1
-188.1383145,-440.6042901,1,7,1,3,1,1
108.8847206,113.6065346,1,8,2,4,2,1
-138.4922953,-642.2106997,1,9,3,1,1,1
-227.9020823,482.8048866,1,10,4,2,2,1
186.9303202,-366.5084674,1,11,5,3,1,1
69.74629423,-422.1098731,1,12,6,4,2,1
-237.5400873,308.5602228,1,1,1,1,1,1
-211.4977806,-348.0167199,1,2,2,2,2,1
167.735777,-481.8443194,1,3,3,3,1,1
-451.5187564,-178.9354279,1,4,4,4,2,1
-411.454284,-17.38301333,1,5,5,1,1,1
-322.1298622,-161.5074524,1,6,6,2,2,1
533.5656472,-359.2531286,1,7,1,3,1,1
207.2382317,-76.69188208,1,8,2,4,2,1
-179.8606097,-1.055937401,1,9,3,1,1,1
-438.1386189,479.0464875,1,10,4,2,2,1
182.9377111,-352.5185246,1,11,5,3,1,1
474.448902,-313.864208,1,12,6,4,2,1
274.183933,448.6541075,1,1,1,1,1,1
303.395101,-326.1314369,1,2,2,2,2,1
693.0405725,-241.204131,1,3,3,3,1,1
205.073672,141.509432,1,4,4,4,2,1
665.8156483,407.8309882,1,5,5,1,1,1
-108.3239132,-402.9299858,1,6,6,2,2,1
468.7920364,-167.8001472,1,7,1,3,1,1
-29.84197148,63.67694469,1,8,2,4,2,1
134.3582233,118.8951823,1,9,3,1,1,1
-545.4526212,-314.1489788,1,10,4,2,2,1
271.5492268,471.8283794,1,11,5,3,1,1
352.5455258,-154.8610729,1,12,6,4,2,1
14.33170207,-230.3526874,1,1,1,1,1,1
-70.83130778,340.7779357,1,2,2,2,2,1
291.8693254,164.0652102,1,3,3,3,1,1
162.3963389,-337.3507505,1,4,4,4,2,1
197.6814101,130.6729096,1,5,5,1,1,1
-14.56190972,744.8620329,1,6,6,2,2,1
-577.3054861,-248.6357006,1,7,1,3,1,1
193.8895073,732.2433599,1,8,2,4,2,1
-113.8656103,71.26972684,1,9,3,1,1,1
238.4722549,39.6406639,1,10,4,2,2,1
-39.23965696,4.255334504,1,11,5,3,1,1
-53.77713302,-512.8915624,1,12,6,4,2,1
152.8898673,553.4821036,1,1,1,1,1,1
267.9637727,-725.8642519,1,2,2,2,2,1
-431.7120354,234.1795025,1,3,3,3,1,1
-300.0992407,-584.4010402,1,4,4,4,2,1
-33.60467579,-318.7689487,1,5,5,1,1,1
-60.15903584,-397.4649507,1,6,6,2,2,1
27.53339036,807.2067289,1,7,1,3,1,1
-16.80423353,-357.6344276,1,8,2,4,2,1
-38.95492127,-28.21037829,1,9,3,1,1,1
-165.710409,-119.4266873,1,10,4,2,2,1
148.3146952,-459.0285195,1,11,5,3,1,1
103.6775089,128.5894903,1,12,6,4,2,1
-87.21057695,409.9097895,1,1,1,1,1,1
385.7767884,-652.74724,1,2,2,2,2,1
663.5821592,-165.4303858,1,3,3,3,1,1
440.5244983,219.355455,1,4,4,4,2,1
111.7232296,436.3922521,1,5,5,1,1,1
-299.3393536,433.1714674,1,6,6,2,2,1
-226.8872644,-343.17539,1,7,1,3,1,1
-337.9580845,-66.93330396,1,8,2,4,2,1
5.747945542,207.2770255,1,9,3,1,1,1
-665.2319846,241.3684166,1,10,4,2,2,1
-305.5509975,-14.30550902,1,11,5,3,1,1
3.090759701,26.82973171,1,12,6,4,2,1
500.7597271,616.0535998,1,1,1,1,1,1
60.5190531,-372.5213612,1,2,2,2,2,1
93.48909543,106.474418,1,3,3,3,1,1
622.7363782,-137.0673208,1,4,4,4,2,1
327.9877795,242.0455187,1,5,5,1,1,1
-61.27977256,327.2496835,1,6,6,2,2,1
400.7155613,245.8276601,1,7,1,3,1,1
-613.289111,-34.53481838,1,8,2,4,2,1
381.575038,-248.2646972,1,9,3,1,1,1
371.2326283,354.1592768,1,10,4,2,2,1
-401.3262582,-319.7053002,1,11,5,3,1,1
344.6019448,208.0967967,1,12,6,4,2,1
395.538246,-24.07961733,1,1,1,1,1,1
112.9017247,-552.9107,1,2,2,2,2,1
-273.1136912,598.5116841,1,3,3,3,1,1
74.95224754,-488.4557508,1,4,4,4,2,1
364.8294985,576.3725068,1,5,5,1,1,1
235.9328836,318.2945796,1,6,6,2,2,1
-275.8274576,554.9597649,1,7,1,3,1,1
-313.4857917,75.99354193,1,8,2,4,2,1
142.2540295,188.6568607,1,9,3,1,1,1
-317.7920547,-228.9540832,1,10,4,2,2,1
-434.1489533,-41.99261407,1,11,5,3,1,1
286.4028893,-599.0434039,1,12,6,4,2,1
216.3881475,-348.0348304,1,1,1,1,1,1
-58.65966257,11.84044627,1,2,2,2,2,1
-558.6441447,-556.5095232,1,3,3,3,1,1
336.9041467,46.95981977,1,4,4,4,2,1
104.4194593,598.5954139,1,5,5,1,1,1
21.93583163,369.2031149,1,6,6,2,2,1
218.2358645,-631.1929942,1,7,1,3,1,1
180.8120767,-493.0121617,1,8,2,4,2,1
84.96410409,22.97198848,1,9,3,1,1,1
-48.97138444,716.5729777,1,10,4,2,2,1
-247.2342736,713.3061436,1,11,5,3,1,1
-75.99807602,128.6020791,1,12,6,4,2,1
-133.0784588,40.17749968,1,1,1,1,1,1
29.70851169,-341.9721454,1,2,2,2,2,1
-259.7278712,598.6155534,1,3,3,3,1,1
109.2848392,65.71012758,1,4,4,4,2,1
-74.19904159,214.6214127,1,5,5,1,1,1
-460.6839758,-349.1587052,1,6,6,2,2,1
369.0811947,530.0683581,1,7,1,3,1,1
-270.8886406,272.1339039,1,8,2,4,2,1
263.7259491,-538.0907898,1,9,3,1,1,1
-519.2508301,-20.07851581,1,10,4,2,2,1
134.3681585,-241.6600432,1,11,5,3,1,1
-40.87249021,228.1821081,1,12,6,4,2,1
223.9540259,170.8096097,1,1,1,1,1,1
-187.0839871,-94.70405409,1,2,2,2,2,1
-54.3095202,-207.6923381,1,3,3,3,1,1
-526.4108021,-317.4721935,1,4,4,4,2,1
63.23521332,342.7617358,1,5,5,1,1,1
-170.0828281,624.31077,1,6,6,2,2,1
335.0626514,-30.78628809,1,7,1,3,1,1
144.6720465,-161.8470216,1,8,2,4,2,1
643.0635768,172.5579493,1,9,3,1,1,1
-81.92138245,528.7174575,1,10,4,2,2,1
-144.8430826,447.0462115,1,11,5,3,1,1
231.8163957,475.2017345,1,12,6,4,2,1
-689.9538468,-42.494686,1,1,1,1,1,1
-14.0559798,-113.0639254,1,2,2,2,2,1
-445.7706111,-325.8140907,1,3,3,3,1,1
294.1030464,335.8704706,1,4,4,4,2,1
634.8465081,403.0738131,1,5,5,1,1,1
111.9367708,-499.9552834,1,6,6,2,2,1
335.4241342,693.7095179,1,7,1,3,1,1
74.02418794,-144.3890623,1,8,2,4,2,1
373.4738676,-223.7707165,1,9,3,1,1,1
248.7041731,520.9612746,1,10,4,2,2,1
582.9363323,-35.01338194,1,11,5,3,1,1
-159.2540599,-234.0950843,1,12,6,4,2,1
-555.554906,84.92981065,1,1,1,1,1,1
-171.7966543,-601.0596075,1,2,2,2,2,1
286.6141231,284.4628113,1,3,3,3,1,1
-62.72052195,133.899143,1,4,4,4,2,1
636.8029403,115.4066204,1,5,5,1,1,1
470.2092044,-435.0089324,1,6,6,2,2,1
565.1572766,52.68419955,1,7,1,3,1,1
-35.41046111,65.91536038,1,8,2,4,2,1
-439.9731326,-573.1464965,1,9,3,1,1,1
-142.9973788,-210.350531,1,10,4,2,2,1
-111.3590053,433.6397818,1,11,5,3,1,1
92.56321463,766.8211964,1,12,6,4,2,1
304.0456734,-410.0117338,1,1,1,1,1,1
-545.1506056,54.52158207,1,2,2,2,2,1
439.2463058,273.6754592,1,3,3,3,1,1
-79.40048691,-629.1913927,1,4,4,4,2,1
303.9919812,222.0767605,1,5,5,1,1,1
-222.1792333,-548.9322209,1,6,6,2,2,1
450.6436517,263.3261452,1,7,1,3,1,1
28.96481637,-182.971942,1,8,2,4,2,1
172.1874273,-141.5969216,1,9,3,1,1,1
528.296905,-544.7856404,1,10,4,2,2,1
-51.74385731,-38.67438538,1,11,5,3,1,1
-162.4354026,-234.3632588,1,12,6,4,2,1
-48.32741174,263.1408732,1,1,1,1,1,1
430.1071207,-145.4854713,1,2,2,2,2,1
455.0950964,527.4254732,1,3,3,3,1,1
125.6189654,-4.299764764,1,4,4,4,2,1
180.6626106,616.1614132,1,5,5,1,1,1
-314.7118913,566.3750228,1,6,6,2,2,1
-23.31516082,-417.2353469,1,7,1,3,1,1
-103.9885344,654.6358635,1,8,2,4,2,1
-517.073543,-85.48803863,1,9,3,1,1,1
632.8917977,-221.1591201,1,10,4,2,2,1
-120.0519023,-379.8811773,1,11,5,3,1,1
541.0073273,76.17938176,1,12,6,4,2,1
631.5879845,-105.510108,1,1,1,1,1,1
500.8959709,58.60646148,1,2,2,2,2,1
201.5237886,510.3332073,1,3,3,3,1,1
37.34690308,138.3640235,1,4,4,4,2,1
40.24313472,519.8167848,1,5,5,1,1,1
10.73513181,-273.030773,1,6,6,2,2,1
54.75473852,3.58265525,1,7,1,3,1,1
28.86001572,-131.1026279,1,8,2,4,2,1
-44.9500563,438.8668489,1,9,3,1,1,1
-83.34184665,540.8549199,1,10,4,2,2,1
-277.884207,306.2104367,1,11,5,3,1,1
120.1171886,-276.5468454,1,12,6,4,2,1
-132.519845,-349.6790546,1,1,1,1,1,1
-42.82749228,419.0540765,1,2,2,2,2,1
-562.8682843,186.1995897,1,3,3,3,1,1
-123.2976327,-98.15503985,1,4,4,4,2,1
-447.2720275,39.9138195,1,5,5,1,1,1
-743.8010956,-250.2718294,1,6,6,2,2,1
-280.4125424,-616.4100523,1,7,1,3,1,1
41.52340488,556.6417276,1,8,2,4,2,1
-217.0042463,177.7023111,1,9,3,1,1,1
-452.3824933,328.0858633,1,10,4,2,2,1
23.12483593,-101.2863979,1,11,5,3,1,1
136.0281968,42.54809764,1,12,6,4,2,1
48.20636095,180.8469612,1,1,1,1,1,1
-143.5111767,466.5983715,1,2,2,2,2,1
305.7601531,-117.2937475,1,3,3,3,1,1
144.801163,674.068638,1,4,4,4,2,1
-404.5042271,320.0708621,1,5,5,1,1,1
-59.81719804,-530.1175566,1,6,6,2,2,1
-470.8068013,615.2857367,1,7,1,3,1,1
170.6072587,-16.62993946,1,8,2,4,2,1
-41.76635604,-274.8790442,1,9,3,1,1,1
-505.6383856,363.3185574,1,10,4,2,2,1
635.4467263,52.63803748,1,11,5,3,1,1
-91.80948216,148.9266152,1,12,6,4,2,1
556.3005842,231.7368826,1,1,1,1,1,1
-109.1516555,-203.3190493,1,2,2,2,2,1
-47.60416425,-8.697181592,1,3,3,3,1,1
-709.8222432,-293.6865964,1,4,4,4,2,1
243.6697541,-74.22268242,1,5,5,1,1,1
343.8891259,206.7539655,1,6,6,2,2,1
-401.0543396,-89.48076465,1,7,1,3,1,1
-260.6598155,512.1273335,1,8,2,4,2,1
-331.0485614,-12.54086937,1,9,3,1,1,1
-249.4136751,-91.10880322,1,10,4,2,2,1
-396.7769782,411.7148009,1,11,5,3,1,1
