10pct_X,10pct_Y,10pct_Radius,10pct_Radius
79.65721755,75.43735901,1,1
-36.58418625,-356.849602,1,1
612.8104106,-303.4803052,1,1
56.8226973,-334.6837392,1,1
-467.054662,-407.245102,1,1
201.9313051,-354.6385736,1,1
622.6780207,100.9221073,1,1
38.22225184,-408.0463332,1,1
257.9277864,-634.4525994,1,1
243.3316416,574.9030543,1,1
907.6482488,-13.66065916,1,1
288.2820112,-170.9949747,1,1
528.2020555,74.69989084,1,1
-403.8430715,-118.9594896,1,1
-492.8513999,-251.1018689,1,1
795.2963785,183.9487501,1,1
-207.2388329,-277.8290786,1,1
420.0778242,-122.5250954,1,1
383.4873962,-123.607706,1,1
452.6300455,-455.9207896,1,1
-156.2379694,242.7273989,1,1
-5.322232138,-103.8228891,1,1
78.36822407,55.04982678,1,1
521.3015842,639.5037993,1,1
-363.6363014,839.4520394,1,1
275.2162532,-388.0936435,1,1
317.2072237,642.13612,1,1
-761.2624501,115.6738039,1,1
-95.0326705,-290.0016443,1,1
277.4637654,101.2241044,1,1
424.8494504,-239.0132872,1,1
703.0735364,-295.7467977,1,1
-323.8028363,25.39112793,1,1
180.7043511,-342.4959484,1,1
643.7746675,25.03640364,1,1
-226.9369636,-176.3428215,1,1
-252.4951856,280.7098925,1,1
-303.0285222,23.77376181,1,1
-420.4964737,486.5304831,1,1
19.53320774,-389.217033,1,1
256.5539935,-17.83163764,1,1
197.286857,381.3787333,1,1
171.1575049,-402.2104031,1,1
341.9961644,-112.2680766,1,1
464.4424239,354.2626464,1,1
227.7311418,-336.62267,1,1
280.4771722,-30.45649945,1,1
124.0232287,-566.8587507,1,1
246.6534014,553.3212217,1,1
-262.7908495,193.6414211,1,1
-26.03185958,658.7552127,1,1
26.61395372,786.2422159,1,1
-458.8033264,0.589758858,1,1
80.49036121,133.2825283,1,1
-13.5147381,399.8940851,1,1
-124.4318405,-35.66776878,1,1
-324.691046,-235.6566379,1,1
385.981784,345.1336737,1,1
278.3625821,256.7936982,1,1
486.6572574,-219.9776188,1,1
379.3292706,-405.3972201,1,1
-164.706649,210.0788003,1,1
-410.4352827,-66.67152772,1,1
-150.6358712,-173.2670105,1,1
-229.4771204,174.5294957,1,1
243.9206314,-182.8620783,1,1
645.8120819,98.91076638,1,1
609.0789568,327.4200067,1,1
426.6474337,-622.0644977,1,1
200.2558184,610.6554937,1,1
384.8663559,-700.5105653,1,1
-490.4774392,-328.2933873,1,1
156.7405078,-91.75296888,1,1
406.7748608,415.2790725,1,1
268.1311304,308.4799589,1,1
-753.2084015,-196.4013734,1,1
-95.32457361,-485.125195,1,1
349.3546461,-250.0214297,1,1
-255.8609599,126.4477498,1,1
567.4647184,-309.0230752,1,1
32.5316933,108.5024229,1,1
352.2633874,-489.4904967,1,1
18.21516629,162.616791,1,1
-322.8558988,-32.29160117,1,1
-243.4926202,615.8419751,1,1
212.1538123,-581.7951396,1,1
-188.5193747,152.1620847,1,1
137.467497,-89.68571769,1,1
85.04076801,617.5154201,1,1
109.0774601,338.9911606,1,1
162.5801721,-137.0558621,1,1
-104.096266,31.4410129,1,1
251.2987354,334.5797094,1,1
154.5210994,357.0480451,1,1
-246.9065653,-546.2564006,1,1
-165.5953605,-596.8290722,1,1
112.8893981,62.27184365,1,1
41.73807542,-624.6168499,1,1
225.4048267,-362.6748088,1,1
-74.39076008,311.9411163,1,1
541.4772339,133.5143896,1,1
0.327449698,245.9550975,1,1
265.5707762,297.8050276,1,1
-659.5528182,-28.33087714,1,1
416.2126681,45.78849307,1,1
42.03277281,-285.0459181,1,1
165.3473957,-155.2138234,1,1
45.93330315,758.484119,1,1
-348.1740589,493.4284114,1,1
29.76570846,320.5123765,1,1
-20.91453208,256.9882837,1,1
-431.3412645,480.7645762,1,1
-625.2599727,496.7924634,1,1
206.4490862,-456.9214652,1,1
326.7573391,360.9587708,1,1
711.2963403,-321.3662389,1,1
-457.5123597,233.9944532,1,1
-38.74128242,81.00935756,1,1
-27.95596434,15.13533404,1,1
-366.097579,-316.3872502,1,1
-106.6286449,-518.8988099,1,1
211.4091365,409.9409036,1,1
-331.0966519,204.8646675,1,1
-791.695971,-83.60518408,1,1
251.2667034,239.0393218,1,1
516.5833625,-370.7764742,1,1
-261.8370232,66.09209722,1,1
337.6970172,69.64229262,1,1
-612.9682989,209.5315113,1,1
-774.1670841,88.68234444,1,1
260.9747901,-71.43069104,1,1
-402.1699497,7.641619587,1,1
415.6222139,37.74921746,1,1
-636.6053672,429.7708743,1,1
-268.5682244,-169.4252463,1,1
-310.6685297,-339.0396418,1,1
-68.10914674,-546.9110149,1,1
-288.8385882,267.432006,1,1
476.4174107,-148.5799193,1,1
40.52227255,264.8366097,1,1
-149.0408898,-369.9467783,1,1
-85.01193998,-336.8894608,1,1
773.8285472,-55.45687695,1,1
-187.8565344,383.7293521,1,1
244.9722265,-378.0295805,1,1
554.558538,-144.7302682,1,1
-77.51097863,294.5432413,1,1
-379.8560594,-102.7775971,1,1
531.0029531,-27.20934986,1,1
83.74089408,-83.00426969,1,1
597.4927358,-241.3077709,1,1
-618.1717838,181.052863,1,1
590.6800541,-235.7258017,1,1
-227.7559367,784.8018786,1,1
-283.9460213,-90.16125378,1,1
612.5679354,-294.7954758,1,1
113.990993,-227.9472208,1,1
-414.7842567,296.215913,1,1
156.4700534,-640.2588373,1,1
-241.5052945,653.9029385,1,1
-275.7558462,203.9672186,1,1
-638.7281289,214.1586554,1,1
-354.5379781,468.5230846,1,1
-109.977353,554.7491916,1,1
127.6624771,54.16191077,1,1
360.3758769,-145.2627167,1,1
-475.7552109,599.5457402,1,1
-108.0473113,223.8292752,1,1
-296.4420203,49.02979845,1,1
29.44676674,-100.4486778,1,1
147.901335,783.8630138,1,1
241.6353262,45.55308982,1,1
-298.8489543,-275.7151108,1,1
