X,Y,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
199.2679895,-337.9759105,1,9,3,1,1,1
433.7052242,-334.6811638,1,10,4,2,2,1
-23.11212658,70.06875869,1,11,5,3,1,1
-186.7549642,616.9928754,1,12,6,4,2,1
-377.6270754,392.1367082,1,1,1,1,1,1
414.6489672,-4.122822051,1,2,2,2,2,1
-102.4066775,208.5325238,1,3,3,3,1,1
-115.9629722,-344.3533951,1,4,4,4,2,1
-164.9375576,486.6021258,1,5,5,1,1,1
16.90453557,-230.8275687,1,6,6,2,2,1
-5.213578933,-114.9772028,1,7,1,3,1,1
-547.0769849,99.36115312,1,8,2,4,2,1
-422.3123798,-4.849997301,1,9,3,1,1,1
288.4084111,233.473284,1,10,4,2,2,1
-18.79932197,-55.87728594,1,11,5,3,1,1
77.63434129,624.5210939,1,12,6,4,2,1
-415.499678,32.93120762,1,1,1,1,1,1
-146.4100226,-63.17816094,1,2,2,2,2,1
583.4137188,-502.8632105,1,3,3,3,1,1
-776.5721626,-60.43328051,1,4,4,4,2,1
127.4702718,-341.7587203,1,5,5,1,1,1
-184.8729654,520.6260356,1,6,6,2,2,1
-360.880006,471.8798273,1,7,1,3,1,1
257.2085972,47.32620572,1,8,2,4,2,1
412.6256369,252.780396,1,9,3,1,1,1
110.7020904,723.4670764,1,10,4,2,2,1
323.6735685,352.085316,1,11,5,3,1,1
-454.1103137,267.695692,1,12,6,4,2,1
498.8384353,167.0484267,1,1,1,1,1,1
64.90283121,-94.96491327,1,2,2,2,2,1
-128.5474472,-219.2783171,1,3,3,3,1,1
132.5305077,796.2228357,1,4,4,4,2,1
401.7484762,-193.8147548,1,5,5,1,1,1
-428.7648289,342.3493462,1,6,6,2,2,1
-456.355182,29.33074566,1,7,1,3,1,1
-638.4735096,490.2902165,1,8,2,4,2,1
760.231019,199.428632,1,9,3,1,1,1
-328.8009693,-282.528738,1,10,4,2,2,1
-283.5852448,-364.293428,1,11,5,3,1,1
110.9299077,329.8205022,1,12,6,4,2,1
248.1834438,-541.7916654,1,1,1,1,1,1
-328.2271647,457.4169129,1,2,2,2,2,1
-455.6315454,498.9161092,1,3,3,3,1,1
-173.0035025,385.4479014,1,4,4,4,2,1
102.7318223,686.861914,1,5,5,1,1,1
204.0385526,-386.3867473,1,6,6,2,2,1
88.05384641,153.753256,1,7,1,3,1,1
-768.7013074,74.75596475,1,8,2,4,2,1
-234.5673395,-478.197715,1,9,3,1,1,1
221.1397627,-250.7374119,1,10,4,2,2,1
528.4574588,-346.6711149,1,11,5,3,1,1
150.6537477,474.0575978,1,12,6,4,2,1
-134.9747453,355.049867,1,1,1,1,1,1
-137.8398038,776.2027625,1,2,2,2,2,1
234.9085736,-570.2115691,1,3,3,3,1,1
-260.0975731,-726.2099363,1,4,4,4,2,1
-808.4536981,3.155745645,1,5,5,1,1,1
-246.591352,-284.3850693,1,6,6,2,2,1
-83.6248043,532.7233535,1,7,1,3,1,1
-308.5741276,685.2155997,1,8,2,4,2,1
205.237292,370.2553652,1,9,3,1,1,1
-308.4019647,287.000194,1,10,4,2,2,1
-695.6711675,5.808548325,1,11,5,3,1,1
10.82566167,-459.7922031,1,12,6,4,2,1
-405.9651066,-85.45078779,1,1,1,1,1,1
154.0655442,-449.7064998,1,2,2,2,2,1
-27.39982691,-345.5291604,1,3,3,3,1,1
-514.287326,378.54866,1,4,4,4,2,1
-718.7567377,273.7176884,1,5,5,1,1,1
277.4915143,475.6230419,1,6,6,2,2,1
-57.02410828,434.5573334,1,7,1,3,1,1
454.6657356,-258.5597081,1,8,2,4,2,1
-96.1163067,512.339268,1,9,3,1,1,1
-714.1491719,303.8850237,1,10,4,2,2,1
-358.4120522,-618.6826792,1,11,5,3,1,1
135.0100594,-27.66496532,1,12,6,4,2,1
-184.7501733,113.7417156,1,1,1,1,1,1
-141.2454492,-187.8507043,1,2,2,2,2,1
506.6888316,-221.3920219,1,3,3,3,1,1
105.2191927,-29.58972186,1,4,4,4,2,1
-313.4536764,-31.05770907,1,5,5,1,1,1
1.856682459,-67.26078535,1,6,6,2,2,1
89.1050009,325.5421246,1,7,1,3,1,1
-250.8245462,341.5244083,1,8,2,4,2,1
-315.7137517,512.1057206,1,9,3,1,1,1
17.01076066,-561.253632,1,10,4,2,2,1
-492.2274554,259.6055412,1,11,5,3,1,1
-614.9471999,-287.7191489,1,12,6,4,2,1
-168.4453739,159.7303293,1,1,1,1,1,1
-256.9369579,35.23762032,1,2,2,2,2,1
-185.5089189,-350.3231145,1,3,3,3,1,1
-608.8916517,-227.9934584,1,4,4,4,2,1
551.1010505,346.4243727,1,5,5,1,1,1
-47.35657629,171.1313004,1,6,6,2,2,1
-232.6595458,162.7206944,1,7,1,3,1,1
-95.97196454,241.8528225,1,8,2,4,2,1
316.9732147,206.1383096,1,9,3,1,1,1
262.3844134,-378.9623911,1,10,4,2,2,1
469.6561417,564.7466722,1,11,5,3,1,1
184.0159589,616.8598016,1,12,6,4,2,1
67.62862653,86.24278366,1,1,1,1,1,1
333.3053048,-182.6725577,1,2,2,2,2,1
-511.1590294,-130.3167642,1,3,3,3,1,1
-224.8020917,-273.9343207,1,4,4,4,2,1
242.6482383,6.674128928,1,5,5,1,1,1
228.5716927,335.9457724,1,6,6,2,2,1
144.7577316,-346.7938183,1,7,1,3,1,1
316.6418343,-247.0860804,1,8,2,4,2,1
389.3288862,346.4776496,1,9,3,1,1,1
100.0209258,-382.7073712,1,10,4,2,2,1
492.5885435,-426.4261629,1,11,5,3,1,1
328.4018739,-361.4509732,1,12,6,4,2,1
-140.8043046,-235.4880089,1,1,1,1,1,1
358.129257,393.0714186,1,2,2,2,2,1
308.074909,717.0679372,1,3,3,3,1,1
356.9054035,410.6797329,1,4,4,4,2,1
-105.3147275,24.04020323,1,5,5,1,1,1
-261.7508247,730.9322658,1,6,6,2,2,1
76.49444662,316.515222,1,7,1,3,1,1
421.4256012,-432.9760639,1,8,2,4,2,1
681.1032548,34.10790173,1,9,3,1,1,1
289.8629707,0.778399252,1,10,4,2,2,1
-23.29855086,-124.3245016,1,11,5,3,1,1
-293.4270186,-2.032820098,1,12,6,4,2,1
408.5731495,-401.8082883,1,1,1,1,1,1
-171.349445,345.8433788,1,2,2,2,2,1
46.66722225,-368.6766074,1,3,3,3,1,1
-543.0645865,53.13342818,1,4,4,4,2,1
-490.4774392,-328.2933873,1,5,5,1,1,1
275.6040477,72.67497602,1,6,6,2,2,1
-680.9733856,-255.3036717,1,7,1,3,1,1
87.63058133,-761.3891154,1,8,2,4,2,1
-18.93121285,161.1549264,1,9,3,1,1,1
520.5675899,-116.2050665,1,10,4,2,2,1
542.1446973,69.72773978,1,11,5,3,1,1
56.46112868,-319.6783304,1,12,6,4,2,1
66.25764026,128.8747034,1,1,1,1,1,1
-396.6234149,452.654812,1,2,2,2,2,1
-420.4964737,486.5304831,1,3,3,3,1,1
-313.9352335,431.6428764,1,4,4,4,2,1
-21.78140422,-337.8279683,1,5,5,1,1,1
692.5845231,34.68065402,1,6,6,2,2,1
-680.7611679,79.68011945,1,7,1,3,1,1
-35.8317436,-76.42097215,1,8,2,4,2,1
-150.1265903,297.0256952,1,9,3,1,1,1
349.3360422,326.2272477,1,10,4,2,2,1
296.4966067,246.1439225,1,11,5,3,1,1
266.7970389,566.5579492,1,12,6,4,2,1
31.45635184,-203.7768431,1,1,1,1,1,1
198.7494752,-397.2288878,1,2,2,2,2,1
-282.5952711,-747.9476623,1,3,3,3,1,1
-19.18811437,-303.8148323,1,4,4,4,2,1
87.81409349,15.21657492,1,5,5,1,1,1
477.9259104,548.2606241,1,6,6,2,2,1
86.98457093,368.5001977,1,7,1,3,1,1
-98.3669384,-482.6133338,1,8,2,4,2,1
96.46189623,-56.58307554,1,9,3,1,1,1
691.3446779,341.3542912,1,10,4,2,2,1
-224.4586769,133.3972691,1,11,5,3,1,1
433.9524871,-277.8383964,1,12,6,4,2,1
634.5189888,83.73961106,1,1,1,1,1,1
-608.0210925,-226.9240202,1,2,2,2,2,1
810.4932784,-435.6441444,1,3,3,3,1,1
29.56942805,-109.2521034,1,4,4,4,2,1
195.8404683,364.8169922,1,5,5,1,1,1
-511.5196765,66.20261489,1,6,6,2,2,1
88.56894417,195.8078677,1,7,1,3,1,1
-366.3913824,150.8342372,1,8,2,4,2,1
337.8003896,-457.1328907,1,9,3,1,1,1
648.5540688,-431.1855692,1,10,4,2,2,1
195.0840922,-132.036931,1,11,5,3,1,1
188.1830695,-108.9543697,1,12,6,4,2,1
-612.8007899,273.0497964,1,1,1,1,1,1
-185.8822196,-150.5904024,1,2,2,2,2,1
-258.196774,533.7604094,1,3,3,3,1,1
-376.5002596,-294.9871901,1,4,4,4,2,1
-410.0530494,9.974056885,1,5,5,1,1,1
-28.70119838,-188.097922,1,6,6,2,2,1
-538.8727976,-62.83651727,1,7,1,3,1,1
342.9965534,150.0727639,1,8,2,4,2,1
-799.2617312,-436.2573008,1,9,3,1,1,1
413.3515424,-85.66745959,1,10,4,2,2,1
213.7329513,272.042782,1,11,5,3,1,1
161.945927,-250.9341741,1,12,6,4,2,1
85.95427507,-288.5213877,1,1,1,1,1,1
-325.7966363,189.7698968,1,2,2,2,2,1
110.5459144,10.68457643,1,3,3,3,1,1
15.27446165,-653.4113618,1,4,4,4,2,1
21.30692571,-434.2926176,1,5,5,1,1,1
-761.7261841,233.2862519,1,6,6,2,2,1
254.4687227,0.967011276,1,7,1,3,1,1
234.4006711,-315.2950996,1,8,2,4,2,1
-336.7076985,151.2345614,1,9,3,1,1,1
246.7548102,-366.7041937,1,10,4,2,2,1
-631.8664165,93.65515325,1,11,5,3,1,1
341.1954679,176.61883,1,12,6,4,2,1
-516.6486262,274.7320138,1,1,1,1,1,1
203.0122183,0.951434675,1,2,2,2,2,1
-41.10410719,-250.1163533,1,3,3,3,1,1
-456.4434314,65.69891885,1,4,4,4,2,1
-75.9921971,350.5489641,1,5,5,1,1,1
600.3257901,274.1977759,1,6,6,2,2,1
343.3611289,-4.943716987,1,7,1,3,1,1
-592.9792196,296.4723113,1,8,2,4,2,1
-108.0787338,502.2949839,1,9,3,1,1,1
455.9992645,407.667864,1,10,4,2,2,1
-102.0441762,-93.38467745,1,11,5,3,1,1
-238.0447045,-166.9190956,1,12,6,4,2,1
-25.74990068,30.12994529,1,1,1,1,1,1
117.1269889,-572.5075435,1,2,2,2,2,1
326.3775369,-270.1079775,1,3,3,3,1,1
-77.22900442,-246.1933473,1,4,4,4,2,1
251.2987354,334.5797094,1,5,5,1,1,1
483.6158818,144.6198104,1,6,6,2,2,1
339.1635602,6.159552591,1,7,1,3,1,1
1.947084071,-48.25912391,1,8,2,4,2,1
439.6328139,188.6658434,1,9,3,1,1,1
35.67318333,-198.5064278,1,10,4,2,2,1
224.4314075,-133.5416123,1,11,5,3,1,1
186.7918775,416.068733,1,12,6,4,2,1
1.509332842,284.6216822,1,1,1,1,1,1
367.7278988,-140.8874867,1,2,2,2,2,1
-14.15124931,529.3439453,1,3,3,3,1,1
421.947556,37.41251147,1,4,4,4,2,1
-106.9307527,218.8497223,1,5,5,1,1,1
373.5633767,-242.1497396,1,6,6,2,2,1
-93.47255434,557.346015,1,7,1,3,1,1
-111.3804761,616.7911967,1,8,2,4,2,1
-159.7900819,510.6108791,1,9,3,1,1,1
-95.76354234,634.5755502,1,10,4,2,2,1
172.2528584,-209.9656455,1,11,5,3,1,1
125.3204145,19.36117655,1,12,6,4,2,1
428.2888088,-147.2709446,1,1,1,1,1,1
-178.3625248,456.9228571,1,2,2,2,2,1
510.0969581,-279.293742,1,3,3,3,1,1
-33.56119112,247.8396422,1,4,4,4,2,1
211.4091365,409.9409036,1,5,5,1,1,1
175.5942812,-220.0040882,1,6,6,2,2,1
422.3475525,288.6356559,1,7,1,3,1,1
-25.84183567,-215.3672004,1,8,2,4,2,1
326.7643471,621.746578,1,9,3,1,1,1
-377.8777373,69.17289737,1,10,4,2,2,1
215.9175621,512.2237344,1,11,5,3,1,1
223.1952413,372.9229444,1,12,6,4,2,1
-272.625601,-144.2878621,1,1,1,1,1,1
-525.4556279,-22.05239233,1,2,2,2,2,1
70.32221258,-539.9643813,1,3,3,3,1,1
632.4976071,-36.06028939,1,4,4,4,2,1
651.034181,-430.8796104,1,5,5,1,1,1
669.6130799,395.7158015,1,6,6,2,2,1
511.5414284,-143.9796274,1,7,1,3,1,1
298.773783,244.5851958,1,8,2,4,2,1
326.1565714,594.6068021,1,9,3,1,1,1
-514.9379948,-175.4674471,1,10,4,2,2,1
-172.6362581,17.13024572,1,11,5,3,1,1
-217.911936,-358.244194,1,12,6,4,2,1
-468.7273891,-56.49224755,1,1,1,1,1,1
-74.84291335,154.869709,1,2,2,2,2,1
674.7219317,-10.96547583,1,3,3,3,1,1
-68.10914674,-546.9110149,1,4,4,4,2,1
-529.092927,-381.3815916,1,5,5,1,1,1
134.7431593,551.3112236,1,6,6,2,2,1
-135.4664237,77.36241916,1,7,1,3,1,1
-449.1769263,184.6805159,1,8,2,4,2,1
-306.2674976,182.2011908,1,9,3,1,1,1
93.8076983,319.1131512,1,10,4,2,2,1
-494.383935,19.34357646,1,11,5,3,1,1
-370.1935237,-4.009192945,1,12,6,4,2,1
-264.3031495,310.4739396,1,1,1,1,1,1
397.6774499,-283.4934057,1,2,2,2,2,1
427.6602258,-153.8124412,1,3,3,3,1,1
346.4014725,-226.3276692,1,4,4,4,2,1
171.8945304,71.84679737,1,5,5,1,1,1
666.5490287,-424.6314778,1,6,6,2,2,1
378.0876719,179.7393166,1,7,1,3,1,1
-195.8467159,-586.7664184,1,8,2,4,2,1
327.81975,-191.8819703,1,9,3,1,1,1
426.8942533,-291.796569,1,10,4,2,2,1
-200.8568064,134.3404367,1,11,5,3,1,1
272.9941279,-68.533128,1,12,6,4,2,1
-6.59929633,-536.8283265,1,1,1,1,1,1
570.2478915,-31.63158863,1,2,2,2,2,1
219.1223107,462.7029825,1,3,3,3,1,1
107.1728122,16.60135407,1,4,4,4,2,1
329.5000528,376.1040955,1,5,5,1,1,1
402.6741075,256.8111668,1,6,6,2,2,1
93.89754655,-230.8301744,1,7,1,3,1,1
426.9435525,471.6269546,1,8,2,4,2,1
374.1962337,46.76311841,1,9,3,1,1,1
672.5705604,228.9253051,1,10,4,2,2,1
-71.52357452,-393.132385,1,11,5,3,1,1
-219.6655232,326.297173,1,12,6,4,2,1
354.902478,-431.6461316,1,1,1,1,1,1
54.59170419,390.8399964,1,2,2,2,2,1
44.71521834,-7.415943423,1,3,3,3,1,1
548.3023686,-0.995985361,1,4,4,4,2,1
-497.2939262,201.0161601,1,5,5,1,1,1
78.36822407,55.04982678,1,6,6,2,2,1
-78.37095754,-491.1968308,1,7,1,3,1,1
-199.1440294,-154.8323503,1,8,2,4,2,1
-755.2624469,216.892299,1,9,3,1,1,1
-364.5454011,247.4799265,1,10,4,2,2,1
-643.1331016,-406.384889,1,11,5,3,1,1
-279.6385839,730.1766003,1,12,6,4,2,1
479.8855897,260.4036196,1,1,1,1,1,1
-455.3166099,-141.0352602,1,2,2,2,2,1
225.4048267,-362.6748088,1,3,3,3,1,1
-267.622504,-252.7234793,1,4,4,4,2,1
-95.61927653,358.792584,1,5,5,1,1,1
-177.20003,-80.3513825,1,6,6,2,2,1
-236.3152694,-281.0094406,1,7,1,3,1,1
220.4937513,369.4689641,1,8,2,4,2,1
38.22225184,-408.0463332,1,9,3,1,1,1
-417.3887693,-488.9150752,1,10,4,2,2,1
-317.4566848,542.9086255,1,11,5,3,1,1
804.8849487,414.837858,1,12,6,4,2,1
115.1755232,-37.1168769,1,1,1,1,1,1
-339.145524,-371.040591,1,2,2,2,2,1
-547.3225289,-89.37773588,1,3,3,3,1,1
-181.2234315,398.7861286,1,4,4,4,2,1
81.21299275,25.68734343,1,5,5,1,1,1
166.9014375,313.2954149,1,6,6,2,2,1
-300.8386124,-628.5114777,1,7,1,3,1,1
-39.56997872,-540.067112,1,8,2,4,2,1
-178.4763185,-19.09476798,1,9,3,1,1,1
-440.8132789,47.63889265,1,10,4,2,2,1
431.8089574,399.0956258,1,11,5,3,1,1
-31.08816847,-0.507446177,1,12,6,4,2,1
335.0581047,-155.1305491,1,1,1,1,1,1
767.0251194,-101.8634232,1,2,2,2,2,1
-500.049365,-8.996974364,1,3,3,3,1,1
-362.3572497,-129.8609565,1,4,4,4,2,1
417.601139,-497.4075374,1,5,5,1,1,1
-691.1451024,5.653844579,1,6,6,2,2,1
339.5413465,190.1449906,1,7,1,3,1,1
-408.4703913,45.41449379,1,8,2,4,2,1
154.51599,361.3062176,1,9,3,1,1,1
-589.0154376,-543.2770666,1,10,4,2,2,1
670.0807922,404.012604,1,11,5,3,1,1
-10.35724553,89.46925868,1,12,6,4,2,1
613.1845135,378.3188019,1,1,1,1,1,1
-424.1648562,304.2739736,1,2,2,2,2,1
-41.47368928,-165.9415341,1,3,3,3,1,1
83.15317272,539.5304602,1,4,4,4,2,1
-364.4446721,-46.20092008,1,5,5,1,1,1
-337.1537563,137.5196157,1,6,6,2,2,1
-291.5702294,374.5364961,1,7,1,3,1,1
142.0726437,475.9113519,1,8,2,4,2,1
-442.644747,48.03575994,1,9,3,1,1,1
463.4436828,-580.0440358,1,10,4,2,2,1
-245.0471993,321.1880111,1,11,5,3,1,1
-219.8673029,566.1928573,1,12,6,4,2,1
-480.9173223,-245.1173081,1,1,1,1,1,1
-147.4028834,206.6116732,1,2,2,2,2,1
-417.1342225,-175.937655,1,3,3,3,1,1
-558.2319409,134.7264734,1,4,4,4,2,1
-463.857659,648.2640856,1,5,5,1,1,1
-285.8729555,-334.6186367,1,6,6,2,2,1
136.981312,98.56758968,1,7,1,3,1,1
-121.525317,-640.0069113,1,8,2,4,2,1
-440.7390671,293.799143,1,9,3,1,1,1
-300.311986,-170.2132011,1,10,4,2,2,1
-131.4963911,-45.56244426,1,11,5,3,1,1
417.6613222,-281.1112596,1,12,6,4,2,1
-167.479736,587.3622181,1,1,1,1,1,1
219.2489716,250.1920931,1,2,2,2,2,1
270.2644785,-413.8021946,1,3,3,3,1,1
-183.1632031,-317.5941899,1,4,4,4,2,1
7.137586833,896.9762195,1,5,5,1,1,1
10.57232864,22.79009907,1,6,6,2,2,1
75.1760296,92.83306487,1,7,1,3,1,1
-40.49664232,690.0931515,1,8,2,4,2,1
505.1991814,-183.711779,1,9,3,1,1,1
-275.6914242,-342.1081442,1,10,4,2,2,1
168.9038088,677.0437343,1,11,5,3,1,1
-533.2322204,-56.33041434,1,12,6,4,2,1
-329.9943234,-437.0169813,1,1,1,1,1,1
-469.9535284,120.9231362,1,2,2,2,2,1
159.0036921,-17.04742832,1,3,3,3,1,1
-63.68250676,94.7086438,1,4,4,4,2,1
96.40768196,469.3674785,1,5,5,1,1,1
-276.2413495,236.6449695,1,6,6,2,2,1
272.5803036,254.9292796,1,7,1,3,1,1
19.90330804,54.68038875,1,8,2,4,2,1
651.0512578,-414.7536492,1,9,3,1,1,1
74.16811643,-274.9760216,1,10,4,2,2,1
-364.5329852,-578.4870971,1,11,5,3,1,1
-222.5095568,10.03462704,1,12,6,4,2,1
378.7354359,514.113683,1,1,1,1,1,1
168.017305,63.68751849,1,2,2,2,2,1
-443.2347426,-118.8677645,1,3,3,3,1,1
-105.5615749,779.3325185,1,4,4,4,2,1
-551.8554323,-37.31481257,1,5,5,1,1,1
-126.6325519,353.0147301,1,6,6,2,2,1
-524.9119067,-232.5632367,1,7,1,3,1,1
26.56286148,-600.7873914,1,8,2,4,2,1
141.8515205,29.36704222,1,9,3,1,1,1
-328.3180649,-24.08360407,1,10,4,2,2,1
23.95854688,-496.2585359,1,11,5,3,1,1
-648.5906598,173.7770493,1,12,6,4,2,1
638.8697631,64.82786038,1,1,1,1,1,1
19.83995042,363.5051906,1,2,2,2,2,1
237.2015975,258.3320111,1,3,3,3,1,1
398.9803572,77.67249555,1,4,4,4,2,1
-113.7426526,29.30820859,1,5,5,1,1,1
-172.049974,33.84049565,1,6,6,2,2,1
167.4696325,71.40659429,1,7,1,3,1,1
-197.9606325,-538.14241,1,8,2,4,2,1
329.2424858,97.26812085,1,9,3,1,1,1
-238.6585459,376.6387395,1,10,4,2,2,1
139.3074591,638.2906665,1,11,5,3,1,1
211.7045606,310.4359199,1,12,6,4,2,1
-152.2604586,-373.8267732,1,1,1,1,1,1
108.1533374,665.4798197,1,2,2,2,2,1
-286.2962125,-260.8718673,1,3,3,3,1,1
309.950215,-282.8355025,1,4,4,4,2,1
382.4688691,-63.31744491,1,5,5,1,1,1
198.1993043,-39.09783351,1,6,6,2,2,1
-531.3378514,-406.0555326,1,7,1,3,1,1
-690.1482373,11.71468061,1,8,2,4,2,1
-211.8092106,-167.1994227,1,9,3,1,1,1
354.1509084,-357.3796939,1,10,4,2,2,1
411.9076249,415.8558304,1,11,5,3,1,1
510.6715578,-120.241087,1,12,6,4,2,1
382.011656,-203.0793641,1,1,1,1,1,1
189.9605677,267.5489915,1,2,2,2,2,1
276.2633331,-86.49173563,1,3,3,3,1,1
127.6624771,54.16191077,1,4,4,4,2,1
649.9392881,174.5867195,1,5,5,1,1,1
-66.79528135,-43.96446941,1,6,6,2,2,1
23.57199751,-640.0326432,1,7,1,3,1,1
192.4095724,-462.5641301,1,8,2,4,2,1
-94.35935055,202.3462691,1,9,3,1,1,1
-26.20254469,-493.3904918,1,10,4,2,2,1
-427.790091,-15.30370971,1,11,5,3,1,1
-293.299225,207.8339997,1,12,6,4,2,1
14.80125415,223.565132,1,1,1,1,1,1
-504.3506135,-377.0931156,1,2,2,2,2,1
-190.6248796,-114.1273332,1,3,3,3,1,1
177.2155986,759.004812,1,4,4,4,2,1
85.15636419,27.89956214,1,5,5,1,1,1
333.7028285,562.0882093,1,6,6,2,2,1
-574.0819098,304.4130066,1,7,1,3,1,1
173.6046606,124.6981859,1,8,2,4,2,1
-407.4589838,165.0989871,1,9,3,1,1,1
-626.3949291,-152.3527871,1,10,4,2,2,1
476.4437404,358.7480637,1,11,5,3,1,1
-267.1377428,-750.272044,1,12,6,4,2,1
512.3881465,-75.8099753,1,1,1,1,1,1
-385.4413634,640.4754944,1,2,2,2,2,1
-760.3863654,153.7045628,1,3,3,3,1,1
-358.2569133,-167.8171723,1,4,4,4,2,1
-176.9879075,-20.54884821,1,5,5,1,1,1
-61.09836112,379.5348551,1,6,6,2,2,1
366.1471524,405.9119597,1,7,1,3,1,1
768.7664895,173.0776869,1,8,2,4,2,1
-138.617922,23.42654002,1,9,3,1,1,1
717.437608,-154.6290208,1,10,4,2,2,1
-6.395378907,300.3543995,1,11,5,3,1,1
499.8908916,-584.9408406,1,12,6,4,2,1
816.6865118,18.97169798,1,1,1,1,1,1
-610.5590877,-81.30052282,1,2,2,2,2,1
-398.2872247,-317.1429406,1,3,3,3,1,1
645.8120819,98.91076638,1,4,4,4,2,1
-116.8913651,-468.1797807,1,5,5,1,1,1
-232.4618704,20.47751894,1,6,6,2,2,1
-108.3815985,-501.3443821,1,7,1,3,1,1
-177.5055359,300.9786393,1,8,2,4,2,1
180.6152049,-743.4295582,1,9,3,1,1,1
-595.8309243,-528.2666118,1,10,4,2,2,1
404.6695218,-283.9733042,1,11,5,3,1,1
495.7875189,-380.8599014,1,12,6,4,2,1
273.3135432,-242.2664151,1,1,1,1,1,1
112.9399707,156.6622556,1,2,2,2,2,1
-351.3727265,-360.9165391,1,3,3,3,1,1
132.4968358,-225.7709182,1,4,4,4,2,1
325.2889789,416.096167,1,5,5,1,1,1
546.0509299,331.5727765,1,6,6,2,2,1
16.58591525,-475.0810178,1,7,1,3,1,1
54.16131271,-111.9146156,1,8,2,4,2,1
242.0873372,535.8874418,1,9,3,1,1,1
293.2870947,370.2280255,1,10,4,2,2,1
172.0848057,-390.0115312,1,11,5,3,1,1
-340.7247437,-59.64994118,1,12,6,4,2,1
158.2305559,601.5568345,1,1,1,1,1,1
-40.30335995,-220.4324561,1,2,2,2,2,1
-835.321285,382.2578024,1,3,3,3,1,1
566.0997145,143.5230263,1,4,4,4,2,1
-267.2627586,-601.860283,1,5,5,1,1,1
-72.51233051,41.58958967,1,6,6,2,2,1
230.4080204,-433.9356343,1,7,1,3,1,1
-213.8054756,197.9241865,1,8,2,4,2,1
-454.6471211,-76.12810203,1,9,3,1,1,1
-170.0320972,378.7977224,1,10,4,2,2,1
-344.3797895,-138.8446069,1,11,5,3,1,1
317.8135367,-41.8176323,1,12,6,4,2,1
431.0327132,-17.2196866,1,1,1,1,1,1
26.61395372,786.2422159,1,2,2,2,2,1
-250.3703433,39.83586317,1,3,3,3,1,1
841.4683991,-334.0787713,1,4,4,4,2,1
-148.4090271,385.1602627,1,5,5,1,1,1
601.921781,241.6779583,1,6,6,2,2,1
-83.84653376,-145.810549,1,7,1,3,1,1
-284.5947366,-197.5390604,1,8,2,4,2,1
507.3187668,-44.61036701,1,9,3,1,1,1
306.2627027,-419.633942,1,10,4,2,2,1
477.8401433,39.37715693,1,11,5,3,1,1
-14.82687588,457.0432173,1,12,6,4,2,1
164.6093075,288.2021571,1,1,1,1,1,1
133.5293109,-154.1519521,1,2,2,2,2,1
-277.2962158,429.6633277,1,3,3,3,1,1
-35.93390758,139.3496727,1,4,4,4,2,1
-49.20423448,540.2680243,1,5,5,1,1,1
149.0526705,-182.9938342,1,6,6,2,2,1
689.2771263,411.3677557,1,7,1,3,1,1
230.6393316,-394.9486133,1,8,2,4,2,1
661.1739698,396.3900703,1,9,3,1,1,1
-144.6752425,339.6638415,1,10,4,2,2,1
527.8150403,78.77276652,1,11,5,3,1,1
63.12277718,-124.4755608,1,12,6,4,2,1
-137.1246495,218.0401283,1,1,1,1,1,1
-481.1893382,-626.5721933,1,2,2,2,2,1
267.2221937,426.2462052,1,3,3,3,1,1
-392.8492218,392.8661947,1,4,4,4,2,1
486.6144699,-236.3111364,1,5,5,1,1,1
166.016184,-166.5647961,1,6,6,2,2,1
-502.0583218,-88.07823778,1,7,1,3,1,1
292.5665812,464.6963628,1,8,2,4,2,1
213.3654362,404.166377,1,9,3,1,1,1
142.8574109,-617.1371424,1,10,4,2,2,1
69.39799241,483.5025016,1,11,5,3,1,1
-461.3978924,204.5050163,1,12,6,4,2,1
329.4956838,-385.8873756,1,1,1,1,1,1
-431.7377831,215.3053313,1,2,2,2,2,1
101.5630867,151.1736173,1,3,3,3,1,1
18.46761285,-501.5537554,1,4,4,4,2,1
101.9562894,139.8966167,1,5,5,1,1,1
230.5601496,-170.9508866,1,6,6,2,2,1
-145.2552234,302.5936168,1,7,1,3,1,1
-285.1490114,219.001043,1,8,2,4,2,1
-435.7930606,433.2994502,1,9,3,1,1,1
-548.1273392,552.1722891,1,10,4,2,2,1
-79.54594033,-27.68022843,1,11,5,3,1,1
1.652390627,-138.3148442,1,12,6,4,2,1
391.1123145,-577.7095474,1,1,1,1,1,1
-274.1051119,-265.6707112,1,2,2,2,2,1
25.71822525,-119.058675,1,3,3,3,1,1
-94.66583516,410.3673837,1,4,4,4,2,1
300.2314947,546.7738526,1,5,5,1,1,1
-543.9293775,339.4572238,1,6,6,2,2,1
123.5570735,-333.2400642,1,7,1,3,1,1
328.2878673,-376.3027226,1,8,2,4,2,1
334.0687599,370.82724,1,9,3,1,1,1
-163.0784253,176.6452356,1,10,4,2,2,1
-325.6017123,430.7744999,1,11,5,3,1,1
176.9845651,100.7224403,1,12,6,4,2,1
252.6329643,285.0576726,1,1,1,1,1,1
468.7220132,203.0265169,1,2,2,2,2,1
65.61448871,297.7794831,1,3,3,3,1,1
-200.4165085,122.0344205,1,4,4,4,2,1
199.181812,-298.2504771,1,5,5,1,1,1
-85.70418342,331.9871368,1,6,6,2,2,1
-738.9690015,-213.6750008,1,7,1,3,1,1
-513.4972383,137.8874501,1,8,2,4,2,1
